road_condition,contract_area_m2,road_name,contract_period,building_age,contract_year,contract_month,deposit
0.0,37.66,시민로,2,34,2022,11,8400
0.0,37.43,남문로,2,42,2022,11,12000
0.0,37.43,남문로,2,42,2022,11,12000
0.0,34.17,탄리로,2,36,2022,11,12000
0.0,35.02,공원로,2,31,2022,11,7100
0.0,24.01,공원로,2,31,2022,11,1000
0.0,24.01,공원로,2,31,2022,11,2000
0.0,37.16,태평로,2,36,2022,11,12000
0.0,37.16,태평로,2,36,2022,11,12000
0.0,42.9,남문로,2,37,2022,11,5250
1.0,112.0,성남대로,2,32,2022,11,17000
0.0,51.0,모란로,2,34,2022,11,20000
0.0,47.0,수정로,2,27,2022,11,13000
0.0,51.0,모란로,2,34,2022,11,20000
0.0,36.52,공원로,2,35,2022,11,4500
2.0,51.65,남문로,1,33,2022,11,9000
0.0,36.0,태평로,2,37,2022,11,12000
0.0,38.54,시민로,2,19,2022,11,12000
0.0,32.96,남문로,2,35,2022,11,14000
0.0,39.7,시민로,2,31,2022,11,9900
0.0,39.24,제일로,2,33,2022,11,7500
0.0,32.96,남문로,2,35,2022,11,14000
0.0,69.05,남문로,2,39,2022,11,11000
0.0,46.92,태평로,2,27,2022,11,10000
0.0,36.4,태평로,2,35,2022,11,9750
0.0,33.15,성남대로,2,33,2022,11,8000
0.0,35.32,제일로,2,40,2022,11,12000
0.0,50.01,남문로,2,35,2022,11,13500
0.0,40.63,제일로,2,46,2022,11,7000
0.0,40.82,남문로,2,22,2022,11,16000
0.0,40.78,시민로,2,17,2022,11,12000
0.0,35.04,남문로,2,37,2022,11,4000
0.0,39.71,남문로,2,34,2022,11,12000
0.0,39.71,남문로,2,34,2022,11,12000
0.0,38.11,남문로,2,33,2022,11,8100
0.0,39.96,탄리로,2,33,2022,11,4000
0.0,31.47,제일로,2,35,2022,11,8000
0.0,35.74,시민로,2,45,2022,11,14000
0.0,30.0,수정로,2,34,2022,11,8000
0.0,150.04,수정로,2,28,2022,11,8000
0.0,42.89,탄리로,2,34,2022,11,11500
0.0,40.49,탄리로,2,34,2022,11,11500
0.0,36.28,수정북로,2,35,2022,11,5000
2.0,42.59,탄리로,2,35,2022,11,7500
0.0,63.92,남문로,2,23,2022,11,14000
0.0,43.0,수정북로,2,31,2022,11,7350
0.0,43.71,남문로,2,35,2022,11,15000
0.0,95.6,탄리로,2,36,2022,11,8000
0.0,37.0,수정로,2,32,2022,11,14000
0.0,51.35,남문로,2,30,2022,11,8820
0.0,36.26,수정북로,2,37,2022,11,13000
0.0,49.59,남문로,2,51,2022,11,9500
0.0,40.07,남문로,2,36,2022,11,12000
3.0,39.83,남문로,2,45,2022,11,12000
0.0,33.44,남문로,2,38,2022,11,20000
0.0,33.57,수정북로,2,39,2022,11,13000
0.0,49.52,태평로,2,36,2022,11,12500
0.0,30.42,시민로,2,38,2022,11,7000
0.0,42.3,태평로,2,34,2022,11,12000
0.0,36.87,제일로,2,35,2022,11,12000
0.0,36.87,제일로,2,35,2022,11,12000
0.0,37.26,남문로,2,31,2022,11,17000
1.0,48.3,수정로,2,29,2022,11,15000
0.0,32.19,남문로,2,39,2022,11,6200
0.0,39.36,시민로,2,33,2022,11,9000
0.0,39.36,시민로,2,33,2022,11,9000
0.0,39.36,시민로,2,33,2022,11,9000
0.0,33.64,시민로,2,36,2022,11,7000
0.0,22.42,남문로,3,20,2022,11,13000
0.0,90.0,성남대로,2,27,2022,11,30450
0.0,90.0,성남대로,2,27,2022,11,30450
0.0,36.65,시민로,2,18,2022,12,12000
0.0,32.98,수정북로,2,35,2022,12,11000
0.0,37.82,남문로,2,22,2022,12,15000
0.0,38.22,남문로,2,34,2022,12,9365
0.0,66.8,태평로,2,37,2022,12,4000
0.0,39.23,수정북로,2,38,2022,12,9000
0.0,59.0,남문로,2,29,2022,12,13500
0.0,41.94,남문로,2,36,2022,12,12000
0.0,29.8,성남대로,2,35,2022,12,10000
0.0,41.22,시민로,2,34,2022,12,12000
0.0,37.54,남문로,2,36,2022,12,7000
0.0,52.8,탄리로,2,39,2022,12,13500
0.0,43.85,탄리로,2,34,2022,12,13000
0.0,40.7,남문로,2,35,2022,12,10000
0.0,40.3,남문로,2,34,2022,12,12000
0.0,38.82,남문로,2,39,2022,12,12500
1.0,62.4,시민로,2,22,2022,12,8000
2.0,74.24,남문로,2,34,2022,12,23000
0.0,33.2,남문로,2,40,2022,12,12000
0.0,39.9,남문로,2,33,2022,12,4500
0.0,38.29,성남대로,2,33,2022,12,15000
0.0,32.0,성남대로,2,36,2022,12,13000
0.0,39.74,제일로,2,36,2022,12,13000
0.0,39.53,남문로,2,38,2022,12,10500
0.0,38.58,남문로,2,39,2022,12,13000
0.0,31.75,남문로,2,27,2022,12,4000
0.0,15.01,모란로,2,5,2022,12,7000
0.0,56.7,모란로,2,7,2022,12,20000
0.0,50.0,남문로,2,28,2022,12,13000
0.0,28.05,제일로,2,28,2022,12,8000
0.0,40.5,시민로,2,36,2022,12,10000
0.0,51.22,남문로,2,25,2022,12,9000
0.0,16.52,제일로,2,36,2022,12,7000
0.0,35.26,탄리로,2,36,2022,12,3600
0.0,49.0,수정로,2,29,2022,12,10000
0.0,33.05,태평로,2,33,2022,12,3800
0.0,34.07,탄리로,2,33,2022,12,9000
0.0,38.14,탄리로,2,18,2022,12,9000
0.0,48.96,남문로,2,39,2022,12,10000
0.0,36.6,남문로,2,40,2022,12,12000
0.0,41.12,남문로,2,34,2022,12,14000
0.0,35.0,모란로,2,42,2022,12,8500
0.0,44.4,시민로,2,31,2022,12,12000
0.0,41.73,남문로,2,38,2022,12,10500
0.0,40.96,남문로,2,36,2022,12,13000
0.0,36.36,태평로,2,37,2022,12,10000
0.0,32.02,탄리로,2,41,2022,12,10000
0.0,62.13,제일로,2,23,2022,12,12000
2.0,18.63,태평로,2,39,2022,12,7000
0.0,40.68,남문로,2,38,2022,12,12000
0.0,43.5,시민로,2,30,2022,12,3100
0.0,25.84,남문로,2,32,2022,12,6000
0.0,51.24,태평로,2,33,2022,12,6000
0.0,43.72,남문로,2,28,2022,12,10000
0.0,36.36,태평로,2,37,2022,12,10000
0.0,30.0,성남대로,2,30,2022,12,9000
2.0,43.47,남문로,2,50,2022,12,12000
0.0,40.53,남문로,2,35,2022,12,7500
0.0,48.35,태평로,2,27,2022,12,13000
0.0,65.5,남문로,2,39,2022,12,5500
0.0,39.0,탄리로,2,36,2022,12,7000
0.0,39.19,수정로,2,35,2022,12,10000
0.0,38.67,남문로,2,33,2022,12,11000
0.0,41.15,남문로,2,9,2022,12,11000
0.0,31.23,탄리로,2,38,2022,12,10000
0.0,29.82,남문로,2,46,2022,12,13000
0.0,29.0,태평로,2,36,2022,12,4000
0.0,43.88,제일로,2,34,2022,1,10000
0.0,35.48,수정남로,2,33,2022,1,7500
0.0,50.0,수정남로,2,52,2022,1,8000
0.0,43.72,성남대로,2,33,2022,1,10000
0.0,43.72,성남대로,2,33,2022,1,10000
0.0,46.63,탄리로,0,33,2022,1,7000
0.0,29.7,탄리로,2,10,2022,1,5000
0.0,31.36,제일로,2,26,2022,1,11000
0.0,34.74,수정남로,2,32,2022,1,11000
0.0,42.5,성남대로,2,36,2022,1,9500
0.0,42.33,수정남로,2,35,2022,1,11000
0.0,45.6,성남대로,2,31,2022,1,10500
0.0,45.6,성남대로,2,31,2022,1,10500
0.0,62.08,모란로,4,30,2022,1,21000
0.0,62.08,모란로,2,30,2022,1,21000
0.0,35.07,탄리로,2,35,2022,1,8000
0.0,40.46,수정로,2,52,2022,1,12600
0.0,42.61,탄리로,2,35,2022,1,8000
0.0,40.26,성남대로,2,37,2022,1,11550
0.0,43.01,제일로,2,33,2022,1,14000
0.0,26.4,제일로,2,26,2022,1,9000
0.0,34.96,성남대로,2,36,2022,1,6000
0.0,21.14,제일로,2,33,2022,1,3500
0.0,43.72,수정로,2,36,2022,1,15000
0.0,33.0,제일로,2,32,2022,1,6700
0.0,39.96,수정남로,2,36,2022,1,4000
0.0,39.88,탄리로,2,33,2022,1,4500
0.0,47.18,탄리로,2,35,2022,1,13500
0.0,47.41,제일로,2,43,2022,1,10000
0.0,33.49,제일로,2,44,2022,1,7000
0.0,45.6,수정남로,2,32,2022,1,13000
0.0,38.6,수정남로,2,34,2022,1,9000
0.0,49.55,산성대로,2,34,2022,1,9000
0.0,38.81,탄리로,2,34,2022,1,8000
0.0,34.7,수정남로,2,18,2022,1,12000
0.0,34.7,수정남로,2,18,2022,1,12000
0.0,36.14,수정남로,2,34,2022,1,2500
0.0,41.87,탄리로,2,36,2022,1,6000
0.0,38.07,수정남로,2,31,2022,1,7000
0.0,36.56,산성대로,2,32,2022,2,15000
0.0,27.0,산성대로,2,37,2022,2,8500
0.0,38.18,산성대로,2,52,2022,2,10000
0.0,39.44,성남대로,2,33,2022,2,15000
0.0,29.36,수정남로,2,18,2022,2,10000
0.0,35.87,제일로,2,32,2022,2,8000
0.0,26.3,성남대로,2,28,2022,2,5000
0.0,64.82,탄리로,2,31,2022,2,9000
0.0,49.6,탄리로,2,35,2022,2,7350
0.0,38.47,산성대로,2,36,2022,2,7000
0.0,43.56,수정남로,2,52,2022,2,5000
0.0,38.47,산성대로,2,36,2022,2,7000
0.0,39.76,제일로,2,36,2022,2,7000
0.0,39.76,제일로,2,36,2022,2,7000
0.0,37.4,수정남로,2,40,2022,2,11000
0.0,35.48,수정남로,2,33,2022,2,7500
0.0,112.5,수정남로,2,34,2022,2,22000
0.0,67.7,수정남로,2,46,2022,2,15000
0.0,37.4,수정남로,2,40,2022,2,11000
0.0,55.0,수정남로,2,29,2022,2,16000
0.0,36.49,수정남로,2,35,2022,2,8400
0.0,35.53,제일로,2,32,2022,2,8500
0.0,39.06,수정남로,2,35,2022,2,6000
0.0,42.12,제일로,2,26,2022,2,9000
0.0,41.73,성남대로,2,33,2022,2,10500
0.0,37.64,수정남로,2,34,2022,2,11000
0.0,68.61,산성대로,2,40,2022,2,13000
0.0,37.64,수정남로,2,34,2022,2,11000
0.0,33.77,모란로,2,35,2022,2,8000
0.0,35.37,산성대로,2,40,2022,2,10000
0.0,38.12,제일로,2,33,2022,2,7000
0.0,63.81,산성대로,2,23,2022,2,15700
0.0,38.26,성남대로,2,34,2022,2,10000
0.0,30.0,수정남로,2,29,2022,2,9500
0.0,42.68,탄리로,2,36,2022,2,4000
0.0,26.22,제일로,2,22,2022,2,8000
0.0,38.63,수정남로,2,32,2022,2,7000
0.0,45.0,수정로,2,37,2022,2,11550
0.0,30.25,성남대로,2,33,2022,2,8000
0.0,33.5,제일로,2,37,2022,2,9000
0.0,33.0,성남대로,2,38,2022,2,8000
0.0,16.52,제일로,2,32,2022,2,1600
0.0,43.29,성남대로,2,35,2022,2,5000
0.0,43.72,수정로,2,36,2022,2,12000
0.0,44.2,탄리로,2,33,2022,2,4000
0.0,34.25,수정남로,2,19,2022,2,6000
0.0,40.11,수정남로,2,35,2022,2,4000
0.0,40.68,제일로,2,18,2022,2,6300
1.0,49.6,산성대로,2,27,2022,2,12000
3.0,22.0,성남대로,2,13,2022,2,12000
0.0,24.5,수정로,2,8,2022,2,13000
0.0,39.45,수정로,2,23,2022,3,14000
0.0,39.45,수정로,2,23,2022,3,14000
0.0,31.22,수정남로,2,33,2022,3,10000
0.0,43.07,수정로,2,37,2022,3,4000
0.0,32.33,제일로,2,38,2022,3,9000
0.0,39.13,수정남로,2,35,2022,3,10000
0.0,51.8,산성대로,2,37,2022,3,10000
0.0,51.8,산성대로,2,37,2022,3,10000
0.0,64.38,수정남로,2,41,2022,3,23000
0.0,32.53,탄리로,2,33,2022,3,5300
0.0,42.09,수정남로,2,31,2022,3,7000
0.0,40.0,산성대로,2,32,2022,3,8000
0.0,60.15,제일로,2,52,2022,3,8000
0.0,38.57,수정남로,2,34,2022,3,5000
0.0,39.44,성남대로,2,38,2022,3,4000
0.0,81.13,제일로,2,20,2022,3,21000
0.0,46.31,수정남로,2,30,2022,3,16000
0.0,39.18,수정남로,2,33,2022,3,7000
0.0,39.4,제일로,2,33,2022,3,10000
0.0,32.0,성남대로,2,35,2022,3,6000
0.0,32.45,수정남로,2,31,2022,3,4300
0.0,47.06,성남대로,2,38,2022,3,12900
0.0,47.06,성남대로,2,38,2022,3,12900
0.0,39.66,탄리로,2,39,2022,3,10000
0.0,32.46,수정남로,2,33,2022,3,7000
0.0,33.18,성남대로,2,36,2022,3,12000
0.0,49.5,산성대로,2,39,2022,3,12000
0.0,32.9,탄리로,2,31,2022,3,7000
0.0,32.9,탄리로,2,31,2022,3,7000
0.0,20.0,산성대로,2,34,2022,3,4000
0.0,55.94,수정로,2,40,2022,3,16000
0.0,21.22,탄리로,2,17,2022,3,2000
0.0,19.23,수정남로,2,29,2022,3,1700
0.0,33.36,수정남로,2,35,2022,3,10000
0.0,72.45,성남대로,2,32,2022,3,23000
0.0,52.94,제일로,3,32,2022,3,18000
0.0,31.74,수정남로,2,39,2022,3,4500
0.0,36.7,수정남로,2,32,2022,3,4000
0.0,36.7,수정남로,2,32,2022,3,4000
0.0,67.56,수정남로,2,32,2022,3,20000
0.0,40.79,탄리로,2,35,2022,3,3000
0.0,43.75,수정남로,2,34,2022,3,15000
0.0,12.0,성남대로,2,40,2022,3,3500
0.0,28.92,수정남로,2,38,2022,3,1500
0.0,37.62,성남대로,2,34,2022,3,10500
0.0,49.72,산성대로,2,39,2022,3,12600
0.0,64.6,제일로,2,31,2022,3,13000
0.0,30.53,수정로,2,33,2022,4,7500
0.0,36.33,제일로,2,32,2022,4,9000
0.0,36.83,제일로,2,34,2022,4,9000
0.0,35.73,성남대로,2,23,2022,4,12000
0.0,40.0,수정남로,2,33,2022,4,3500
0.0,35.0,제일로,2,38,2022,4,12000
0.0,41.0,탄리로,2,28,2022,4,10000
0.0,30.93,탄리로,2,32,2022,4,3500
0.0,45.16,산성대로,2,33,2022,4,2500
0.0,32.6,산성대로,2,39,2022,4,6000
0.0,29.56,산성대로,2,41,2022,4,8000
0.0,38.0,산성대로,2,40,2022,4,15000
0.0,38.59,성남대로,2,32,2022,4,6300
0.0,25.31,성남대로,2,35,2022,4,8400
0.0,40.38,탄리로,2,35,2022,4,9000
0.0,42.53,제일로,2,32,2022,4,4200
0.0,31.95,제일로,2,32,2022,4,7350
0.0,56.2,수정남로,2,52,2022,4,15000
0.0,38.55,제일로,2,32,2022,4,13000
0.0,30.72,수정남로,2,31,2022,4,10000
0.0,61.3,탄리로,2,23,2022,4,7000
0.0,34.88,수정남로,2,34,2022,4,8500
0.0,49.43,수정남로,4,31,2022,4,8500
0.0,34.43,수정남로,2,31,2022,4,8500
0.0,39.87,탄리로,2,34,2022,4,7500
0.0,33.27,성남대로,2,34,2022,4,9500
0.0,33.66,수정남로,2,35,2022,4,13125
0.0,36.88,수정로,2,39,2022,4,11000
0.0,36.2,성남대로,2,35,2022,4,8400
0.0,42.97,제일로,2,31,2022,4,3000
0.0,42.56,성남대로,2,34,2022,4,15000
0.0,41.22,산성대로,2,38,2022,4,7000
0.0,34.75,탄리로,2,35,2022,4,8000
0.0,47.16,산성대로,2,35,2022,4,10500
0.0,34.66,제일로,2,32,2022,4,7000
0.0,43.97,수정남로,2,36,2022,4,6000
0.0,23.0,성남대로,2,29,2022,4,4500
0.0,42.48,산성대로,2,35,2022,4,15000
0.0,38.58,산성대로,2,32,2022,4,2800
0.0,42.14,탄리로,2,36,2022,4,13000
0.0,39.48,수정남로,2,34,2022,4,12000
0.0,48.42,제일로,2,30,2022,4,17000
0.0,36.88,수정로,2,39,2022,4,11000
0.0,42.6,성남대로,2,34,2022,4,14000
0.0,43.9,성남대로,2,34,2022,4,15000
0.0,38.98,제일로,2,34,2022,4,8000
0.0,40.14,산성대로,2,19,2022,4,8000
0.0,33.37,탄리로,2,21,2022,4,8000
0.0,34.43,수정남로,2,33,2022,4,8000
0.0,38.88,수정남로,2,36,2022,4,12000
0.0,75.6,수정남로,2,46,2022,4,13000
0.0,75.6,수정남로,2,46,2022,4,13000
0.0,43.91,제일로,2,29,2022,4,8400
0.0,37.11,성남대로,2,36,2022,4,10000
0.0,54.92,성남대로,2,33,2022,4,13000
0.0,37.75,성남대로,2,36,2022,4,10000
0.0,61.07,산성대로,2,30,2022,4,12000
0.0,36.02,제일로,2,34,2022,4,8000
0.0,61.74,수정남로,2,29,2022,4,20000
1.0,25.0,수정남로,2,44,2022,4,6000
0.0,61.74,수정남로,2,29,2022,4,20000
0.0,39.96,수정남로,2,36,2022,4,13000
0.0,41.4,성남대로,4,32,2022,4,13000
0.0,36.0,수정남로,2,32,2022,4,7000
0.0,36.0,수정남로,1,32,2022,4,7000
0.0,44.02,제일로,2,18,2022,4,7000
0.0,27.0,수정남로,2,30,2022,4,6000
0.0,33.81,제일로,2,22,2022,5,8000
0.0,41.81,수정로,2,35,2022,5,17000
0.0,37.6,제일로,2,33,2022,5,4000
0.0,36.24,수정남로,2,33,2022,5,10000
0.0,20.72,성남대로,2,20,2022,5,5000
0.0,38.6,성남대로,2,23,2022,5,9000
0.0,32.07,성남대로,2,2,2022,5,20000
0.0,39.35,제일로,2,33,2022,5,7800
0.0,41.29,제일로,2,35,2022,5,6000
0.0,48.76,제일로,2,35,2022,5,3000
0.0,46.92,탄리로,2,35,2022,5,10000
0.0,33.0,수정남로,2,32,2022,5,6000
0.0,31.23,탄리로,2,34,2022,5,12000
0.0,44.54,성남대로,2,36,2022,5,13000
0.0,84.6,산성대로,2,22,2022,5,20000
0.0,20.0,수정남로,2,34,2022,5,4000
0.0,38.55,제일로,2,34,2022,5,10000
0.0,42.9,성남대로,2,33,2022,5,13500
0.0,35.0,수정남로,2,29,2022,5,10000
0.0,41.11,산성대로,2,35,2022,5,8000
0.0,41.11,산성대로,2,35,2022,5,8000
0.0,35.0,제일로,2,38,2022,5,9000
0.0,22.0,탄리로,2,35,2022,5,2500
0.0,43.11,산성대로,2,34,2022,5,9000
0.0,43.11,산성대로,2,34,2022,5,7000
0.0,43.11,산성대로,2,34,2022,5,9000
0.0,52.56,성남대로,2,28,2022,5,14000
0.0,25.0,성남대로,2,28,2022,5,3700
0.0,40.25,제일로,2,35,2022,5,13000
0.0,31.47,성남대로,2,39,2022,5,12600
0.0,27.27,수정남로,2,38,2022,5,13000
0.0,35.76,산성대로,2,34,2022,5,4000
0.0,23.0,성남대로,2,34,2022,5,6000
0.0,42.88,제일로,2,34,2022,5,5000
0.0,36.6,수정남로,2,32,2022,5,10000
0.0,41.61,탄리로,2,52,2022,5,8000
0.0,30.0,모란로,2,30,2022,5,9000
0.0,31.36,탄리로,2,21,2022,5,11000
0.0,37.68,산성대로,2,37,2022,5,8000
0.0,25.0,제일로,2,32,2022,5,3500
0.0,31.16,수정남로,2,33,2022,5,10000
0.0,31.6,수정남로,2,33,2022,5,6000
0.0,39.8,탄리로,2,34,2022,5,4000
0.0,39.04,제일로,2,52,2022,5,4000
0.0,36.11,수정남로,1,17,2022,5,10000
0.0,37.45,제일로,2,18,2022,5,9000
0.0,37.33,수정남로,2,31,2022,5,10500
0.0,49.88,수정로,2,52,2022,5,12000
0.0,35.8,수정로,1,33,2022,5,8000
0.0,35.52,수정남로,2,32,2022,5,11000
0.0,28.0,제일로,2,52,2022,5,3000
0.0,37.01,수정남로,2,31,2022,5,8000
0.0,37.84,성남대로,2,33,2022,6,15000
0.0,31.37,수정남로,2,31,2022,6,7000
0.0,40.48,탄리로,2,39,2022,6,11400
0.0,39.9,성남대로,2,22,2022,6,14000
0.0,50.0,수정남로,2,43,2022,6,13500
0.0,34.52,제일로,2,35,2022,6,8500
0.0,43.37,제일로,2,34,2022,6,9000
0.0,30.0,탄리로,2,35,2022,6,3000
0.0,48.1,탄리로,2,40,2022,6,6000
0.0,35.81,수정남로,2,34,2022,6,8000
0.0,49.76,수정남로,2,31,2022,6,6000
0.0,41.95,산성대로,2,35,2022,6,3500
0.0,47.7,산성대로,2,44,2022,6,13000
0.0,51.44,수정로,2,23,2022,6,17500
0.0,40.26,수정남로,3,29,2022,6,9000
2.0,32.0,제일로,2,45,2022,6,4000
0.0,45.0,수정남로,2,18,2022,6,13000
0.0,35.74,수정로,2,34,2022,6,10000
0.0,39.18,성남대로,2,40,2022,6,18000
0.0,36.42,성남대로,2,38,2022,6,6800
0.0,49.44,수정로,2,40,2022,6,16800
0.0,39.9,성남대로,2,22,2022,6,14000
0.0,25.0,산성대로,2,52,2022,6,4000
0.0,66.69,제일로,2,34,2022,6,12500
0.0,25.0,성남대로,2,30,2022,6,5000
0.0,37.53,성남대로,2,34,2022,6,12000
0.0,39.39,산성대로,2,36,2022,6,12000
1.0,10.0,수정남로,2,37,2022,6,7000
0.0,33.76,제일로,2,33,2022,6,7350
0.0,33.73,제일로,2,33,2022,6,7350
0.0,36.51,제일로,2,34,2022,6,10000
0.0,35.44,산성대로,2,35,2022,6,9500
0.0,75.76,탄리로,2,35,2022,6,9000
0.0,39.48,제일로,2,36,2022,6,8500
0.0,32.78,수정남로,2,32,2022,6,10000
0.0,32.64,탄리로,2,33,2022,6,9000
0.0,37.68,산성대로,2,37,2022,6,8000
0.0,37.68,산성대로,2,37,2022,6,8000
0.0,42.55,성남대로,2,33,2022,6,13500
0.0,31.39,수정남로,2,40,2022,6,13000
0.0,37.32,성남대로,2,19,2022,6,12600
0.0,36.62,제일로,2,34,2022,7,12000
0.0,64.68,산성대로,2,22,2022,7,16000
0.0,20.34,제일로,2,32,2022,7,1800
0.0,65.01,수정로,2,38,2022,7,15000
0.0,41.56,성남대로,2,36,2022,7,16000
0.0,33.11,수정남로,2,40,2022,7,8000
0.0,38.85,탄리로,2,37,2022,7,10000
0.0,42.97,제일로,2,51,2022,7,8000
0.0,38.85,탄리로,2,37,2022,7,10000
0.0,39.24,수정남로,2,29,2022,7,8000
0.0,41.54,수정남로,2,36,2022,7,8500
0.0,41.13,탄리로,2,34,2022,7,7000
0.0,49.6,탄리로,2,35,2022,7,7350
0.0,44.62,성남대로,2,32,2022,7,10000
1.0,21.0,성남대로,2,40,2022,7,4000
0.0,40.8,성남대로,2,35,2022,7,14500
0.0,83.34,수정남로,2,32,2022,7,30000
0.0,47.02,산성대로,2,30,2022,7,9000
0.0,32.9,탄리로,2,31,2022,7,11000
0.0,15.0,제일로,2,38,2022,7,4700
0.0,45.66,성남대로,2,31,2022,7,15000
0.0,43.55,제일로,2,33,2022,7,3000
0.0,21.02,수정남로,2,27,2022,7,2000
0.0,49.82,산성대로,2,35,2022,7,9000
0.0,43.12,수정남로,2,27,2022,7,8000
0.0,25.0,성남대로,2,34,2022,7,4000
0.0,30.0,수정로,2,33,2022,7,3500
0.0,30.0,수정로,2,33,2022,7,3500
0.0,36.34,산성대로,2,32,2022,7,10000
0.0,35.34,성남대로,2,23,2022,7,24000
0.0,34.27,성남대로,2,34,2022,7,12000
0.0,41.19,산성대로,2,36,2022,7,7000
0.0,42.01,탄리로,2,36,2022,7,7000
0.0,43.37,성남대로,2,30,2022,7,15000
0.0,43.37,성남대로,2,30,2022,7,15000
0.0,35.0,수정로,2,35,2022,7,12600
1.0,33.0,산성대로,2,33,2022,7,5000
0.0,23.03,수정남로,2,31,2022,7,2000
0.0,23.02,수정남로,2,31,2022,7,4500
0.0,43.38,제일로,2,35,2022,7,3000
0.0,36.0,수정남로,2,32,2022,7,9000
0.0,32.5,성남대로,2,36,2022,7,10000
0.0,34.96,성남대로,2,36,2022,7,10500
0.0,34.96,성남대로,2,36,2022,7,10500
0.0,46.16,탄리로,2,34,2022,7,4200
0.0,45.16,탄리로,2,34,2022,7,6300
0.0,41.13,탄리로,2,36,2022,7,9000
0.0,35.4,성남대로,2,34,2022,7,10000
0.0,39.92,수정남로,2,39,2022,7,18000
0.0,46.44,성남대로,2,30,2022,7,13000
0.0,39.92,수정남로,2,39,2022,7,18000
0.0,58.4,성남대로,2,12,2022,7,20000
0.0,38.39,수정남로,2,30,2022,7,5000
0.0,47.17,성남대로,2,29,2022,7,18500
0.0,43.75,성남대로,2,35,2022,7,12000
0.0,43.75,성남대로,2,35,2022,7,12000
0.0,35.87,수정남로,2,35,2022,7,9450
0.0,35.87,수정남로,2,35,2022,7,9450
0.0,36.8,제일로,2,37,2022,7,9000
0.0,15.0,수정남로,2,32,2022,7,2000
0.0,45.84,성남대로,2,23,2022,7,10500
0.0,34.26,제일로,2,40,2022,7,6000
0.0,42.78,탄리로,2,34,2022,7,10000
0.0,46.88,성남대로,2,30,2022,7,20000
0.0,39.6,수정남로,2,40,2022,8,5000
0.0,40.0,수정남로,2,50,2022,8,9000
0.0,82.8,제일로,2,31,2022,8,25000
0.0,31.2,수정남로,2,27,2022,8,5500
0.0,42.18,탄리로,2,39,2022,8,10000
0.0,29.42,수정남로,2,29,2022,8,6000
0.0,45.02,탄리로,2,33,2022,8,10000
0.0,33.08,성남대로,2,39,2022,8,15000
0.0,35.82,수정남로,2,34,2022,8,11000
0.0,22.0,수정남로,2,34,2022,8,4000
0.0,39.02,수정남로,2,32,2022,8,12000
0.0,25.54,제일로,2,29,2022,8,10000
0.0,47.39,탄리로,2,34,2022,8,8000
0.0,45.0,탄리로,2,24,2022,8,12000
0.0,45.0,탄리로,2,24,2022,8,12000
0.0,40.38,산성대로,2,32,2022,8,4000
0.0,39.13,수정남로,2,34,2022,8,8500
0.0,39.13,수정남로,2,34,2022,8,8500
0.0,35.28,수정남로,2,34,2022,8,6000
0.0,26.0,제일로,2,35,2022,8,3000
0.0,35.44,탄리로,2,47,2022,8,10000
0.0,37.77,수정남로,2,35,2022,8,8000
0.0,28.34,제일로,2,30,2022,8,14000
0.0,46.55,수정로,2,30,2022,8,15000
0.0,33.0,수정남로,2,27,2022,8,8000
0.0,38.98,수정로,2,34,2022,8,15000
0.0,68.88,수정남로,2,27,2022,8,12500
0.0,35.31,수정남로,2,31,2022,8,12000
0.0,38.67,성남대로,2,23,2022,8,10500
0.0,38.67,성남대로,2,23,2022,8,10500
0.0,33.07,수정남로,2,29,2022,8,6500
0.0,42.61,성남대로,3,32,2022,8,19000
0.0,42.61,성남대로,3,32,2022,8,19000
0.0,36.51,제일로,2,34,2022,8,10000
0.0,45.08,산성대로,2,33,2022,8,10500
0.0,29.3,수정남로,2,33,2022,8,4000
0.0,26.44,제일로,2,34,2022,8,4500
0.0,33.0,성남대로,2,38,2022,8,8000
0.0,48.62,산성대로,2,40,2022,8,18000
0.0,48.62,산성대로,2,40,2022,8,18000
0.0,21.6,탄리로,2,21,2022,8,4000
0.0,50.02,산성대로,2,36,2022,8,15000
0.0,43.86,산성대로,2,33,2022,8,12000
0.0,35.16,수정남로,2,31,2022,9,5000
0.0,23.02,수정남로,2,31,2022,9,4500
0.0,35.16,수정남로,2,31,2022,9,5000
0.0,35.0,수정로,2,40,2022,9,15000
0.0,20.0,제일로,2,33,2022,9,5250
0.0,36.93,수정남로,2,43,2022,9,13000
0.0,36.93,수정남로,2,43,2022,9,13000
1.0,51.36,모란로,2,35,2022,9,15000
0.0,43.38,제일로,2,35,2022,9,3000
0.0,39.35,산성대로,2,30,2022,9,7000
0.0,34.56,산성대로,2,41,2022,9,9400
0.0,38.34,탄리로,2,35,2022,9,9500
0.0,40.31,성남대로,2,35,2022,9,17000
0.0,24.43,산성대로,2,33,2022,9,5000
0.0,41.81,제일로,2,39,2022,9,6500
0.0,20.0,수정남로,2,30,2022,9,4000
0.0,70.24,성남대로,2,23,2022,9,25000
0.0,72.33,수정남로,1,34,2022,9,17000
0.0,72.33,수정남로,2,34,2022,9,17000
0.0,20.0,탄리로,2,33,2022,9,1900
0.0,42.16,성남대로,2,17,2022,9,13000
0.0,40.26,성남대로,2,37,2022,9,6000
0.0,42.16,성남대로,2,17,2022,9,13000
0.0,38.15,수정로,2,35,2022,9,18000
0.0,23.0,성남대로,2,33,2022,9,4000
