road_condition,contract_area_m2,road_name,contract_period,building_age,contract_year,contract_month,deposit,monthly_rent_bill
0,45.72,26,2,33,2022,5,3000,45
0,46.48,26,2,35,2022,5,1000,70
0,48.85,26,2,33,2022,5,500,40
0,24.48,23,2,35,2022,5,200,20
0,32.08,26,2,33,2022,5,500,45
0,43.36,26,2,34,2022,5,500,30
0,33,25,2,34,2022,5,1000,45
0,66.57,26,2,30,2022,5,3000,65
0,19.88,51,2,34,2022,5,100,20
0,15,26,2,33,2022,5,200,21
0,34.93,23,2,39,2022,5,1000,55
0,40,26,2,22,2022,5,1500,70
0,43.99,26,2,26,2022,5,500,40
0,16.52,51,2,39,2022,5,500,38
0,29.31,23,2,34,2022,5,1000,25
0,34.59,51,2,28,2022,5,1000,30
0,45.37,27,2,35,2022,5,1000,37
0,19.8,51,2,13,2022,5,1000,40
0,39.26,26,2,44,2022,5,500,35
0,37.29,51,2,34,2022,5,1000,40
0,36.28,26,2,34,2022,5,500,45
0,45.94,23,2,31,2022,5,1000,40
0,36.5,25,2,40,2022,5,500,35
0,33,26,2,31,2022,5,1500,60
0,40.91,25,2,37,2022,5,500,35
0,64.27,51,2,28,2022,5,10000,50
0,20.8,25,2,13,2022,5,2000,40
0,32.59,23,2,41,2022,5,500,35
0,31.8,26,2,33,2022,5,1000,40
0,31.8,26,2,33,2022,5,1000,40
0,36.08,53,2,36,2022,5,1000,35
0,38,51,2,34,2022,5,500,55
0,36.68,23,2,32,2022,5,500,45
0,38.39,25,2,36,2022,5,500,35
0,20,25,2,32,2022,5,500,35
0,39,51,2,36,2022,5,1000,45
0,39.44,53,2,34,2022,6,1000,30
0,36.31,53,2,27,2022,6,1000,35
0,36.31,53,2,27,2022,6,1000,35
0,20,25,2,34,2022,6,200,20
0,20,26,2,31,2022,6,200,20
0,40.85,53,2,32,2022,6,500,40
0,35,27,2,33,2022,6,1000,45
0,48.91,25,2,31,2022,6,1000,50
0,35,26,2,22,2022,6,1000,55
0,38.88,25,2,35,2022,6,1000,50
0,35.8,26,2,27,2022,6,7000,20
0,24,25,2,31,2022,6,500,50
0,16.62,51,2,34,2022,6,200,25
0,20.7,53,2,35,2022,6,200,24
0,35.83,51,2,35,2022,6,1000,45
0,33.5,26,2,33,2022,6,200,25
0,34.49,51,2,27,2022,6,1000,43
0,41.2,53,2,33,2022,6,1000,40
0,38.48,26,2,33,2022,6,500,50
0,71.1,25,2,22,2022,6,3000,100
0,34.22,23,2,33,2022,6,1000,40
0,47.08,51,2,35,2022,6,200,20
0,40.99,26,2,32,2022,6,1000,35
0,24.42,26,2,21,2022,6,500,30
0,32.28,53,2,32,2022,6,500,35
0,41.76,26,2,52,2022,6,1000,60
0,21.5,26,2,45,2022,6,100,15
0,20,53,2,31,2022,6,200,20
0,44.8,23,1,31,2022,6,500,100
0,33.39,25,2,34,2022,6,1000,50
0,30,26,2,33,2022,6,500,40
0,21,26,2,32,2022,6,300,25
0,38.23,26,2,32,2022,6,1000,30
0,20,25,2,32,2022,6,300,30
0,38.42,25,2,33,2022,6,1000,50
0,30,25,2,33,2022,6,300,28
0,39.52,26,2,26,2022,6,500,45
0,74.65,26,2,33,2022,6,15000,15
2,41.25,51,2,27,2022,6,2000,40
0,37.72,53,2,33,2022,6,1000,35
0,19.83,26,2,34,2022,6,500,35
0,33.36,53,2,32,2022,6,500,35
0,29.43,26,2,38,2022,6,5500,35
0,38.4,53,2,23,2022,6,1000,40
0,20.52,53,2,39,2022,6,200,20
0,40.85,53,2,34,2022,6,500,45
0,18.5,25,2,34,2022,6,200,23
0,21,51,2,31,2022,6,2500,40
0,20,26,2,31,2022,6,400,45
0,38,26,2,31,2022,6,500,35
0,37.32,26,2,33,2022,6,1000,40
0,33.05,51,2,28,2022,6,300,30
0,23.59,51,2,30,2022,6,800,10
0,32.85,23,2,38,2022,6,500,40
0,41.19,27,2,37,2022,6,500,30
0,43,51,2,31,2022,7,500,40
0,23,25,2,34,2022,7,500,45
0,40.84,53,2,17,2022,7,2500,30
0,15,25,2,36,2022,7,300,20
0,32.09,26,2,29,2022,7,1000,35
0,18,26,2,29,2022,7,500,30
0,51.44,27,2,23,2022,7,12000,20
0,44.96,53,2,45,2022,7,500,35
0,20,23,2,34,2022,7,100,20
0,30,17,2,35,2022,7,1000,45
0,40,25,2,22,2022,7,2000,40
0,30,51,2,35,2022,7,500,40
0,52.07,27,2,43,2022,7,500,50
0,41.98,25,2,43,2022,7,2000,60
0,21.86,26,2,31,2022,7,500,30
0,30,25,2,22,2022,7,500,35
0,32.26,26,2,32,2022,7,5500,20
0,37.07,26,2,31,2022,7,1000,30
0,37.07,26,2,31,2022,7,1000,30
0,32.96,26,2,31,2022,7,1000,40
0,38.7,26,2,44,2022,7,500,35
0,38.71,26,2,33,2022,7,500,50
0,46.17,25,2,34,2022,7,10000,35
0,38.62,51,2,33,2022,7,4000,45
0,32.49,25,2,22,2022,7,1000,40
0,25.02,23,2,29,2022,7,100,15
0,33,27,2,32,2022,7,2000,25
0,45.7,25,2,32,2022,7,2000,60
0,33,27,2,32,2022,7,2000,25
0,20,51,2,17,2022,7,100,20
0,38.88,27,2,40,2022,7,3000,25
1,43,23,2,33,2022,7,1000,40
0,25,17,2,30,2022,7,1000,55
0,75.6,26,1,37,2022,7,4000,50
0,37.57,53,2,36,2022,7,500,35
0,25,51,2,30,2022,7,500,35
0,25,51,2,30,2022,7,500,35
0,42.27,25,2,29,2022,7,1000,50
0,33.66,51,2,34,2022,7,1000,40
0,35.8,26,2,21,2022,7,4500,25
0,33.02,26,2,35,2022,7,500,35
0,41.64,53,2,31,2022,7,1000,40
0,36.9,26,2,32,2022,7,1000,40
0,20,23,2,35,2022,7,100,20
0,40.32,26,2,36,2022,7,300,35
0,29.24,23,2,34,2022,7,500,25
0,32.76,26,2,32,2022,7,2000,45
0,43,26,2,22,2022,7,1000,50
0,35,25,2,23,2022,7,1500,70
0,40.98,26,2,31,2022,7,1000,35
0,20,51,2,36,2022,7,200,20
0,37,26,2,46,2022,7,500,45
0,37,26,2,27,2022,7,7000,10
0,22.02,26,2,31,2022,7,300,25
0,41.82,27,2,30,2022,8,500,20
0,22.14,51,2,37,2022,8,500,29
0,31.34,53,2,31,2022,8,500,27
0,37.71,25,2,31,2022,8,1000,58
0,21.3,26,2,32,2022,8,300,17
0,22,26,2,27,2022,8,300,27
0,34,26,2,31,2022,8,1000,35
0,21.12,51,2,34,2022,8,200,23
0,21.42,25,2,30,2022,8,500,30
0,40.5,25,2,35,2022,8,1000,50
0,19.38,25,2,31,2022,8,300,30
0,32.94,26,2,32,2022,8,1000,50
0,38.98,51,2,34,2022,8,1000,35
0,19.38,25,2,31,2022,8,300,25
0,48.7,51,2,30,2022,8,2000,45
0,18,26,2,31,2022,8,500,30
0,49.1,27,2,40,2022,8,2000,60
0,38.73,26,2,34,2022,8,12000,20
0,50.65,25,1,22,2022,8,11100,10
0,39,51,2,26,2022,8,2000,50
0,16.56,26,1,30,2022,8,500,40
0,71.19,25,2,22,2022,8,5000,64
0,42.9,25,2,33,2022,8,10000,20
0,33.17,51,2,29,2022,8,500,40
0,25,25,2,31,2022,8,1000,32
0,45,26,2,33,2022,8,500,40
0,41.46,23,2,35,2022,8,500,60
0,52,25,2,22,2022,8,2000,65
0,52,25,2,22,2022,8,2000,65
0,49.29,23,2,32,2022,8,500,40
0,25,25,2,33,2022,8,500,32
0,20,26,2,29,2022,8,2000,25
0,40,25,2,33,2022,8,1000,45
0,39.42,23,2,35,2022,8,500,40
0,36,51,2,30,2022,8,500,45
0,40,17,2,35,2022,8,3000,60
0,37.74,53,2,30,2022,8,1000,30
0,31.2,26,2,33,2022,8,500,45
0,43.03,26,2,34,2022,8,3000,30
0,24,51,2,33,2022,8,3000,15
0,20,51,2,34,2022,8,500,30
0,47.41,25,2,22,2022,8,3000,56
0,44.1,26,2,34,2022,8,2000,45
0,42.81,53,2,17,2022,8,500,40
0,35,26,2,34,2022,8,250,20
0,30,23,2,35,2022,8,300,32
0,30,17,2,30,2022,8,1000,40
0,27,25,2,33,2022,8,1000,37
0,35,51,2,29,2022,8,500,55
0,20,26,2,34,2022,8,300,30
0,35,51,2,29,2022,8,500,55
0,25,17,2,33,2022,8,1000,50
0,41.03,51,2,23,2022,8,500,35
0,40.22,26,2,27,2022,8,500,45
0,39,26,2,30,2022,8,1000,50
0,20,23,2,35,2022,8,300,45
0,40.7,25,2,28,2022,8,2000,50
0,31.12,26,2,17,2022,8,300,40
0,31.12,26,2,17,2022,8,300,40
0,20,26,2,29,2022,8,300,25
0,35.07,53,2,10,2022,8,500,35
1,26.4,26,2,40,2022,8,500,50
0,20,25,2,18,2022,8,300,25
0,37.8,26,2,37,2022,8,1000,40
0,23.4,53,2,4,2022,8,500,40
0,37.8,26,2,37,2022,8,1000,40
0,42.9,26,2,34,2022,9,500,30
0,39.15,25,2,35,2022,9,2100,32
0,23.25,23,2,30,2022,9,1000,10
0,36.58,51,2,29,2022,9,15000,19
0,42.76,51,2,31,2022,9,1000,30
0,40,17,2,35,2022,9,3000,60
0,34.15,53,2,31,2022,9,500,40
0,30,53,2,30,2022,9,500,22
0,30,25,2,23,2022,9,500,25
0,20,51,2,32,2022,9,300,35
0,16.52,51,2,39,2022,9,500,40
0,38.52,53,2,35,2022,9,500,35
0,38.31,25,2,35,2022,9,1000,45
0,22.87,51,2,30,2022,9,300,20
0,32.81,26,2,35,2022,9,1000,50
0,68.93,25,2,22,2022,9,6000,63
0,36,51,2,30,2022,9,300,35
0,37.01,26,2,31,2022,9,1000,35
0,35.1,26,2,26,2022,9,500,40
0,37.12,26,2,37,2022,9,1000,50
1,25,17,2,22,2022,9,1000,45
0,45.96,27,2,35,2022,9,5000,45
0,29.96,26,2,32,2022,9,300,37
0,24,26,2,34,2022,9,500,35
1,18.2,26,2,9,2022,9,2000,40
0,40,53,2,10,2022,9,1000,30
0,40,51,2,52,2022,9,300,30
0,25,25,2,33,2022,9,300,25
0,30,26,2,33,2022,9,1000,40
0,39.19,26,2,33,2022,9,1000,50
0,34.6,25,2,33,2022,9,1000,50
0,37.45,53,2,33,2022,9,1000,65
0,18,26,2,33,2022,9,200,28
0,38.05,26,2,44,2022,9,300,25
0,38.72,23,2,35,2022,9,2000,30
0,20.43,51,2,32,2022,9,200,25
0,38.05,26,2,44,2022,9,300,25
0,39.39,26,2,35,2022,9,500,35
0,45.36,27,2,34,2022,9,500,25
0,37.16,51,2,26,2022,9,300,30
0,37.55,26,2,34,2022,9,1000,30
0,44.88,53,2,31,2022,9,1000,45
0,44.88,53,2,31,2022,9,1000,45
0,45.94,25,2,32,2022,9,1000,65
0,18.35,26,2,33,2022,9,300,25
0,20.45,51,2,28,2022,9,200,20
0,35,26,2,40,2022,9,500,45
0,44.1,26,2,26,2022,9,1000,50
0,44.34,25,2,34,2022,9,7000,43
0,60,26,2,31,2022,9,10000,50
0,33.66,51,2,33,2022,9,1000,60
0,27,26,2,50,2022,9,300,23
0,18.2,51,1,13,2022,9,1000,45
0,41.76,26,2,52,2022,9,1000,60
0,38.69,51,2,32,2022,9,6000,27
0,35.65,25,2,35,2022,9,1050,37
0,36.4,23,2,39,2022,9,1000,30
0,50,23,2,32,2022,9,2000,45
0,53.89,51,2,36,2022,9,500,35
0,35,26,2,34,2022,9,5000,37
0,41.24,51,2,32,2022,9,1000,65
0,65.52,17,2,31,2022,9,500,45
0,41.48,51,2,34,2022,9,1000,45
0,24,26,2,31,2022,9,300,25
1,131.13,25,2,28,2022,9,2100,105
0,35.4,27,2,34,2022,9,1000,55
0,41.63,23,2,30,2022,9,500,30
0,37.77,51,2,36,2022,9,3000,35
0,36.7,25,2,33,2022,9,1000,60
0,47.94,51,2,34,2022,9,1000,60
0,20,26,2,33,2022,9,100,20
1,17,17,2,35,2022,9,300,35
0,46.7,26,2,36,2022,9,1000,60
0,33,23,2,34,2022,9,500,30
0,43.4,25,2,35,2022,10,5000,10
0,28,23,2,30,2022,10,200,20
0,33.72,26,2,35,2022,10,1000,45
1,26.64,17,2,22,2022,10,2000,43
0,46.16,26,2,34,2022,10,500,38
0,38,26,2,29,2022,10,500,35
0,45.38,26,2,33,2022,10,2000,50
0,25,27,2,33,2022,10,500,30
0,25,27,2,33,2022,10,5000,30
0,35.57,26,2,17,2022,10,300,23
0,38.4,26,2,33,2022,10,500,40
0,21,51,2,33,2022,10,200,20
0,70.6,25,2,20,2022,10,2000,100
0,40.82,26,2,34,2022,10,1000,50
0,39.78,25,2,27,2022,10,2000,50
0,39.71,25,2,40,2022,10,10000,17
0,35.35,25,2,37,2022,10,1500,45
0,37.74,26,2,17,2022,10,1000,50
0,58.38,53,2,10,2022,10,1000,55
0,34.08,23,2,10,2022,10,500,45
0,38.1,53,2,33,2022,10,1000,35
0,44.08,26,2,33,2022,10,2000,40
0,42.32,23,2,32,2022,10,100,10
0,43.2,53,2,36,2022,10,700,25
0,20,26,2,21,2022,10,1000,35
0,38.36,25,2,37,2022,10,1000,40
0,16.5,26,2,30,2022,10,300,40
0,47.7,53,2,31,2022,10,500,42
0,30,27,2,32,2022,10,1000,35
0,28,51,2,52,2022,10,300,30
0,45.95,26,2,28,2022,10,500,27
0,34.77,53,2,39,2022,10,1000,40
0,48.06,23,2,34,2022,10,10500,15
0,43.86,26,2,27,2022,10,500,40
0,43.33,25,2,35,2022,10,1000,40
0,36.41,51,2,23,2022,10,1000,40
0,45,23,2,34,2022,10,2000,60
0,43.2,53,2,36,2022,10,5000,20
0,35.62,51,2,34,2022,10,1500,40
0,28,23,2,21,2022,10,500,35
0,36.44,51,2,21,2022,10,4000,43
0,27,51,2,30,2022,10,1000,45
0,52.89,23,2,32,2022,10,2000,47
0,54.92,25,2,33,2022,10,13000,20
0,36.96,25,2,36,2022,10,1000,55
0,34.94,26,2,32,2022,10,500,40
0,56,51,2,26,2022,10,4000,65
0,41.71,27,2,32,2022,10,500,30
0,19.48,25,2,31,2022,10,500,39
0,41.71,27,2,32,2022,10,500,30
0,39.12,53,2,36,2022,10,1000,50
0,80.79,53,2,36,2022,10,1000,50
0,44.25,25,2,39,2022,10,5000,40
1,18.2,26,2,9,2022,10,2000,40
0,42.56,25,2,26,2022,10,1000,50
0,25,17,2,33,2022,10,1000,50
0,51.34,26,2,8,2022,10,3000,68
0,48.3,53,2,34,2022,10,300,20
0,39.85,26,2,33,2022,10,3000,40
0,21,23,2,31,2022,10,2300,10
0,99.28,53,2,33,2022,10,300,40
0,46.24,26,2,34,2022,10,1000,65
0,70.6,25,2,20,2022,10,3000,90
0,39.93,51,2,34,2022,10,500,40
0,34.86,23,2,28,2022,10,3000,25
0,34.12,26,2,21,2022,10,1000,40
0,20.3,27,2,32,2022,10,500,35
0,27,26,2,34,2022,10,500,40
0,38.83,26,2,31,2022,10,1000,35
0,30.94,25,2,37,2022,10,1000,45
0,40,23,2,37,2022,11,500,50
0,36.9,25,2,23,2022,11,1000,55
0,20,25,2,22,2022,11,500,35
0,36.77,26,2,31,2022,11,4000,35
0,22,25,2,36,2022,11,200,20
0,46.89,23,2,31,2022,11,1000,20
0,21,23,2,50,2022,11,500,30
0,13.9,26,2,36,2022,11,200,25
0,20,26,2,29,2022,11,200,28
0,20.62,53,2,33,2022,11,100,20
0,20,26,2,46,2022,11,500,30
0,51.34,26,2,8,2022,11,3000,60
0,30,51,2,30,2022,11,500,42
0,28.7,23,2,36,2022,11,500,40
0,38.64,51,2,34,2022,11,500,40
0,36.63,26,2,34,2022,11,1000,50
0,38.64,51,2,34,2022,11,500,40
0,20,25,2,34,2022,11,500,25
0,41.8,26,2,27,2022,11,7000,40
0,45.12,23,2,10,2022,11,1000,30
0,15,26,2,34,2022,11,100,15
0,39.3,51,2,27,2022,11,450,35
0,37.88,26,2,17,2022,11,1000,45
0,37.54,51,2,40,2022,11,7000,40
0,38.12,26,3,20,2022,11,500,50
0,45.3,26,2,35,2022,11,2000,60
0,15,51,2,43,2022,11,30,7
0,27.8,26,2,27,2022,11,12000,10
0,45.5,26,2,33,2022,11,500,35
0,41.04,26,2,23,2022,11,1000,60
0,40.02,53,2,35,2022,11,500,35
0,20,23,2,32,2022,11,500,35
0,20,26,2,34,2022,11,300,25
0,55.25,26,2,51,2022,11,1000,100
0,47,23,2,34,2022,11,1000,50
2,25,51,2,46,2022,11,400,35
0,22,27,2,33,2022,11,2000,35
1,24.54,27,2,18,2022,11,500,40
0,81.13,51,2,20,2022,11,5000,30
1,17.2,26,2,9,2022,11,1000,45
0,39.41,26,2,32,2022,11,200,22
0,36.36,26,2,37,2022,11,1500,30
0,44.1,26,2,34,2022,11,2000,45
0,44.65,25,2,32,2022,11,1000,65
0,23.19,53,2,29,2022,11,200,25
0,44.63,26,2,31,2022,11,500,35
0,33.71,27,2,34,2022,11,500,35
0,33.94,23,2,34,2022,11,1000,60
0,20,25,2,36,2022,11,500,40
0,37,26,2,46,2022,11,500,45
0,18.43,53,2,41,2022,11,200,20
0,39.22,53,2,35,2022,11,7500,20
0,25,23,2,34,2022,11,200,25
0,45.66,23,2,32,2022,12,1000,50
0,21,25,2,31,2022,12,500,30
0,30.22,26,2,41,2022,12,3000,10
0,35,26,2,22,2022,12,1000,60
0,18,26,2,41,2022,12,500,35
0,65.15,25,2,31,2022,12,7000,50
0,30.93,53,2,32,2022,12,200,20
0,38.19,51,2,35,2022,12,14000,20
0,39.98,23,2,23,2022,12,1000,45
0,42.11,23,2,31,2022,12,1000,40
0,38.1,53,2,33,2022,12,100,37
0,43.96,53,2,34,2022,12,500,40
0,34.93,25,2,35,2022,12,12000,10
0,32.54,53,2,33,2022,12,700,30
0,38.1,53,2,33,2022,12,100,37
0,32.54,53,2,33,2022,12,700,30
0,25.34,23,2,32,2022,12,200,21
0,36.57,26,2,34,2022,12,3000,20
0,56.1,27,2,38,2022,12,10000,30
0,40.02,25,2,20,2022,12,2000,50
0,86.13,27,2,22,2022,12,3000,80
0,39.43,25,2,35,2022,12,1000,40
0,17.85,25,2,12,2022,12,3000,30
0,41.14,26,2,27,2022,12,1000,40
0,77.83,23,2,27,2022,12,1700,75
0,30,25,2,27,2022,12,500,30
0,25,17,2,34,2022,12,1000,42
0,35,26,2,33,2022,12,3000,30
0,35,26,2,33,2022,12,3000,30
0,36.32,26,2,32,2022,12,2000,30
0,27,23,2,34,2022,12,200,28
0,27.79,25,2,30,2022,12,1000,35
0,34.56,26,2,33,2022,12,4000,25
0,22.1,23,2,33,2022,12,1000,15
0,42.9,26,2,34,2022,12,1500,50
0,22.1,23,2,33,2022,12,1000,15
0,43.96,53,2,34,2022,12,500,42
0,43.96,53,2,34,2022,12,500,42
0,35.5,23,2,36,2022,12,2000,30
0,31.62,26,2,30,2022,12,2000,50
0,26.88,53,1,17,2022,12,1000,45
0,45.87,25,2,34,2022,12,1500,70
0,40.13,51,2,32,2022,12,5000,30
0,68.75,58,2,36,2022,1,2000,65
0,68.75,58,2,36,2022,1,2000,65
2,32.57,8,2,35,2022,1,500,30
1,24,8,2,21,2022,1,1000,48
0,71.4,23,2,23,2022,1,3000,50
0,62.28,23,1,37,2022,1,1000,70
0,36.54,9,2,36,2022,2,1000,25
1,87.45,58,2,31,2022,2,4000,90
0,72.27,23,2,9,2022,2,20000,30
0,40,23,2,33,2022,2,3000,40
0,21,8,2,21,2022,2,500,35
0,115.56,23,2,23,2022,2,3000,55
0,30,58,2,34,2022,2,500,34
0,30,58,2,34,2022,2,500,34
0,62.37,8,2,35,2022,2,20000,10
0,43.14,9,2,34,2022,3,16000,14
0,44.66,9,2,41,2022,3,2000,30
0,30,9,2,23,2022,3,500,35
2,30.42,23,2,31,2022,3,6000,35
2,40,23,2,31,2022,3,5000,40
0,49.41,9,2,30,2022,3,200,22
0,37,23,1,34,2022,3,500,38
0,57.54,58,2,38,2022,4,2000,70
0,55.98,8,2,37,2022,4,2000,60
0,36.58,58,2,42,2022,4,1000,50
0,55.98,8,2,37,2022,4,2000,60
0,36.58,58,2,42,2022,4,1000,50
0,56.84,58,2,33,2022,4,15000,40
0,56.84,58,2,33,2022,4,15000,40
0,52.46,23,2,33,2022,4,2000,60
0,32,58,2,34,2022,4,300,30
0,36,23,2,36,2022,4,300,30
0,30,58,1,34,2022,4,500,36
0,38,58,2,24,2022,4,1000,50
0,29.67,8,2,33,2022,4,200,20
0,43,8,2,31,2022,4,1000,35
0,45,8,2,33,2022,4,1000,40
0,46.14,9,2,34,2022,5,2000,60
0,40,8,2,31,2022,5,1000,35
0,20,23,2,37,2022,5,1000,40
0,40,9,2,28,2022,5,500,40
1,19.4,8,2,12,2022,5,1000,50
0,51,9,2,28,2022,5,1000,50
0,76.55,23,2,23,2022,6,20000,15
0,23,58,2,34,2022,6,500,30
0,99.2,23,2,33,2022,6,10000,25
1,28.62,8,2,50,2022,6,2000,50
0,23,58,2,38,2022,6,500,30
0,45.84,58,2,38,2022,6,1000,70
0,40,58,2,29,2022,6,1000,58
0,40,58,2,29,2022,6,1000,58
0,34.73,58,2,42,2022,7,1000,75
2,35,8,2,36,2022,7,2000,30
0,35.59,58,2,20,2022,7,2000,50
0,66.82,58,2,36,2022,7,5000,50
0,55.52,23,2,31,2022,7,10000,25
0,44.92,8,2,31,2022,7,500,35
0,67.39,58,2,6,2022,7,2000,80
0,50.25,8,2,27,2022,7,2000,40
0,40,23,2,33,2022,8,500,30
0,37,23,2,34,2022,8,500,40
0,20,8,2,33,2022,9,500,25
0,30,23,2,33,2022,9,700,35
0,38,8,2,27,2022,9,2000,50
0,67.67,58,2,8,2022,9,3000,74
0,16,23,2,23,2022,9,500,33
0,33,58,2,41,2022,9,1000,30
2,58.65,23,2,23,2022,10,4000,61
1,49,8,2,35,2022,10,3000,29
0,43.47,8,2,42,2022,10,2000,60
0,82.08,23,2,27,2022,10,2000,80
0,52.22,9,2,30,2022,10,1000,40
0,36.86,58,2,30,2022,10,1000,40
0,56,58,2,27,2022,10,3000,40
0,59.04,58,2,36,2022,11,500,40
0,33,23,2,36,2022,11,200,25
2,56,23,2,34,2022,11,500,40
2,56,23,2,34,2022,11,500,30
0,48.5,9,2,30,2022,11,1000,40
0,76.55,23,2,23,2022,11,9000,60
2,70.3,23,2,32,2022,11,1000,25
0,68.75,58,2,36,2022,11,2000,70
0,68.75,58,2,36,2022,11,2000,70
0,68.75,58,2,36,2022,11,2000,70
0,33,9,2,44,2022,11,1000,40
0,21,23,2,23,2022,12,500,40
0,40,58,2,27,2022,12,2000,60
0,25,58,2,20,2022,12,1000,37
0,60.93,58,2,35,2022,12,2000,63
0,54.61,26,2,36,2022,1,300,30
0,86.11,26,2,36,2022,1,3000,35
0,86.11,26,2,36,2022,1,3000,35
0,38,26,2,31,2022,1,300,21
0,54.29,26,2,28,2022,3,6000,30
0,52.95,26,0,34,2022,3,11000,30
0,30.39,26,2,29,2022,3,1000,30
0,51.7,26,2,29,2022,3,1000,50
0,67.2,58,2,36,2022,4,2000,20
0,30,26,2,34,2022,7,500,25
0,64.27,26,2,29,2022,8,1000,35
0,57.8,27,2,28,2022,8,3000,35
0,35,26,2,33,2022,9,2000,50
0,52.95,26,2,34,2022,9,12000,20
0,51.39,26,2,33,2022,10,500,35
0,51.06,58,2,27,2022,10,500,50
1,66.84,26,2,26,2022,10,500,65
0,13.5,58,2,34,2022,11,3000,37
0,51.38,34,2,33,2022,1,13000,10
0,21,23,2,30,2022,1,1000,50
3,12.5,23,2,8,2022,1,3000,27
1,48.48,23,2,34,2022,1,2000,50
3,12.5,23,1,8,2022,1,1000,43
0,39,34,2,30,2022,1,1000,45
1,35,23,2,34,2022,2,300,25
3,14.5,23,1,8,2022,2,500,45
0,30,34,2,23,2022,2,500,28
1,40,8,2,33,2022,2,2000,25
0,35,23,2,29,2022,2,2000,40
0,35,23,2,29,2022,2,2000,40
0,19,34,2,23,2022,2,500,35
1,14.5,23,2,33,2022,2,1000,45
3,14.5,23,1,8,2022,2,500,45
3,14.5,23,1,8,2022,2,500,45
0,40.74,23,2,31,2022,2,1000,25
0,40,34,2,30,2022,2,2000,40
0,36,23,1,17,2022,2,500,40
0,30,23,1,29,2022,2,500,45
1,43,34,2,33,2022,2,1000,40
0,31.7,23,2,31,2022,2,500,40
0,31.7,23,2,31,2022,2,500,40
1,20,23,2,35,2022,2,500,40
0,44,34,2,33,2022,3,12500,20
0,50,23,2,48,2022,3,5000,25
1,33.68,27,2,50,2022,3,500,40
0,64.5,23,2,22,2022,3,4000,35
0,40,23,2,27,2022,3,500,43
0,21,27,2,27,2022,3,500,35
1,72.07,23,2,30,2022,3,3000,50
0,45.39,23,2,30,2022,3,1000,40
1,42,34,2,34,2022,3,1000,40
1,25,23,2,22,2022,3,1000,28
0,43,23,2,33,2022,3,1000,40
0,50,23,2,34,2022,3,500,55
0,20,23,2,23,2022,3,1000,40
0,20,23,2,23,2022,3,1000,40
0,50,23,2,22,2022,3,1000,32
1,35,23,2,34,2022,3,1000,31
0,29.7,23,2,34,2022,3,1000,40
0,33,23,2,17,2022,3,500,30
0,38,23,2,31,2022,4,500,35
0,27,23,2,33,2022,4,500,40
1,53.89,23,2,33,2022,4,2000,35
1,68.75,34,2,23,2022,4,2000,70
1,33,8,2,35,2022,4,500,28
0,32,23,2,31,2022,4,500,40
0,54.84,23,2,33,2022,4,2000,55
1,39.67,8,2,33,2022,4,3000,20
0,42.9,23,2,30,2022,4,6500,10
0,55.58,23,1,17,2022,5,7500,25
1,33,34,2,27,2022,5,1000,40
0,50,34,2,31,2022,5,2000,35
0,50,34,2,31,2022,5,2000,35
1,34,23,2,34,2022,5,1000,40
0,46,23,2,30,2022,5,2000,45
1,42,23,2,33,2022,5,500,35
0,49.98,23,2,40,2022,5,3000,55
0,45,34,2,30,2022,5,1000,55
0,55.47,23,2,33,2022,5,2000,60
0,51.84,23,2,30,2022,5,12000,10
1,45,23,2,46,2022,5,300,25
1,59.52,23,2,27,2022,5,2000,70
1,45,23,2,36,2022,5,2000,55
0,43,23,2,33,2022,5,10000,15
1,32,34,2,31,2022,5,1000,45
0,32.36,23,2,30,2022,6,1000,35
0,34.99,34,2,33,2022,6,1000,35
0,20.42,34,2,40,2022,6,6000,7
0,29,34,2,43,2022,6,200,20
0,40,34,2,28,2022,6,300,30
1,51.21,23,2,41,2022,6,15000,20
0,36,23,2,30,2022,6,1000,50
0,60.81,27,2,22,2022,6,5000,50
0,60.81,27,2,22,2022,6,5000,50
0,33.64,34,2,31,2022,6,12000,15
0,33.64,34,2,31,2022,6,12000,15
0,33.64,34,2,31,2022,6,12000,15
1,25.33,34,2,40,2022,6,500,30
0,40,23,2,30,2022,6,5000,20
1,47.95,34,2,33,2022,6,1000,40
0,18,23,1,33,2022,7,500,32
0,60,34,2,30,2022,7,2000,45
0,45.03,23,2,30,2022,7,2000,45
0,33,23,2,44,2022,7,2000,30
0,27,23,2,33,2022,7,1500,35
0,45.09,23,2,32,2022,7,2500,35
0,51.46,23,2,32,2022,7,1000,60
1,58.46,8,2,28,2022,7,4000,70
0,23,23,2,49,2022,7,500,35
1,45,23,2,46,2022,7,3000,15
0,20,27,2,27,2022,7,300,15
1,40,27,2,34,2022,7,1000,45
0,63.03,34,2,20,2022,7,2000,75
0,30,23,2,30,2022,7,300,30
0,30,23,2,30,2022,7,300,30
1,20.49,23,1,20,2022,7,500,40
1,40,34,2,22,2022,7,1000,60
0,21,23,2,33,2022,8,3000,20
0,33,27,2,29,2022,8,1000,40
0,25,34,2,23,2022,8,500,39
0,30,23,2,30,2022,8,2000,35
0,35,23,2,35,2022,8,3000,30
0,67.38,27,2,22,2022,8,6500,10
0,67.38,27,2,22,2022,8,6500,10
0,43.31,27,2,29,2022,8,1000,40
0,40,23,2,35,2022,8,10000,20
0,39,23,2,33,2022,8,1000,50
