road_condition,contract_area_m2,contract_period,building_age,Galhyeon,Godeung,Geumgwang,Geumto,Dandae,Dochon,Bokjeong,Sasong,Sanseong,Sangdaewon,Sangjeok,Seongnam,Sujin,Siheung,Sinchon,Sinhung,Simgok,Yangji,Yeosu,Oya,Eunhaeng,Jungang,Changok,Taepyeong,Hadaewon,deposit
0.0,0.19347118514263834,0.3333333333333333,0.7697675581169028,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11000
1.0,0.2919777905418342,0.3333333333333333,-1.95086194452499,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,35000
0.0,0.06054949262875741,0.3333333333333333,0.951142858293029,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4200
0.0,0.09573042312847022,0.3333333333333333,0.951142858293029,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10500
1.0,0.44734826727934135,0.3333333333333333,-1.95086194452499,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,31000
0.0,0.22180739038866554,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,20000
0.0,0.22180739038866554,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,20000
0.0,0.14675473865594485,0.3333333333333333,1.3138934586452815,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,15000
0.0,0.1917001723147616,0.3333333333333333,0.40701695776465047,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13000
1.0,0.24593145701704,0.3333333333333333,0.40701695776465047,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,15500
0.0,0.4342810645223052,0.3333333333333333,-2.132237244701116,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,40000
1.0,0.24593145701704,0.3333333333333333,0.40701695776465047,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,15500
1.0,0.24593145701704,0.3333333333333333,0.40701695776465047,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,20000
0.0,0.3409917671836109,0.3333333333333333,-1.043985443644359,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,21000
1.0,0.23932605782117555,0.3333333333333333,-0.4091718930279174,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12500
1.0,0.3398430021060693,0.3333333333333333,0.31632930767658735,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,15500
1.0,0.3236166953857936,0.3333333333333333,-1.95086194452499,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,35000
2.0,0.19146084625694046,0.3333333333333333,-1.95086194452499,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,25000
1.0,0.3236166953857936,0.3333333333333333,-1.95086194452499,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,35000
2.0,0.19146084625694046,0.3333333333333333,-1.95086194452499,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,25000
1.0,0.23932605782117555,0.0,-0.4091718930279174,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,15500
0.0,0.30365690216350755,0.3333333333333333,0.22564165758852425,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,14000
1.0,0.0430786904078116,0.3333333333333333,-1.4067360439966115,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9000
1.0,0.14359563469270534,0.3333333333333333,0.6790799080288398,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,18000
0.0,0.062703427149148,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6000
0.0,0.37827876699215013,0.3333333333333333,0.04426635741239807,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,30000
0.0,0.09429446678154316,0.3333333333333333,0.5883922579407767,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13000
0.0,0.28240474822898715,0.3333333333333333,0.04426635741239807,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,18000
0.0,0.01914608462569404,0.3333333333333333,1.4045811087333444,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8500
0.0,0.20486310549492626,0.3333333333333333,-0.31848424293985433,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,16500
0.0,0.6570457591422555,0.3333333333333333,1.4045811087333444,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8500
0.0,0.11008998659774075,0.3333333333333333,0.7697675581169028,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5000
1.0,0.22621098985257515,0.3333333333333333,0.6790799080288398,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,15000
0.0,0.15762014168102623,0.3333333333333333,0.40701695776465047,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12000
2.0,0.0382921692513881,0.3333333333333333,-2.3136125448772424,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9000
0.0,0.1546046333524794,0.3333333333333333,-0.4998595431159805,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10500
0.0,0.2195098602335822,0.3333333333333333,-0.2277965928517912,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13000
0.0,0.11008998659774075,0.3333333333333333,-0.4998595431159805,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13000
2.0,0.35965919969366267,0.3333333333333333,0.40701695776465047,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,24000
0.0,0.23453953666475208,0.3333333333333333,0.5883922579407767,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8500
0.0,0.23453953666475208,0.3333333333333333,0.5883922579407767,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8500
0.0,0.251627417193184,0.3333333333333333,0.7697675581169028,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23000
1.0,0.23932605782117555,0.3333333333333333,-2.0415495946130533,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,26250
0.0,0.12109898525751481,0.3333333333333333,-0.13710894276372812,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12000
0.0,0.17040015316867702,0.3333333333333333,0.7697675581169028,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,22000
1.0,0.22257323377369326,0.3333333333333333,-1.95086194452499,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,26250
0.0,0.07179781734635268,0.3333333333333333,-0.4998595431159805,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8000
1.0,0.20582040972621096,0.3333333333333333,-2.0415495946130533,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,26000
0.0,0.14196821749952132,0.3333333333333333,0.5883922579407767,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10000
