시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
경기도 성남시중원구 금광동,3***,12m미만,27,월세,202208,20,500,35,1986,금빛로93번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,41,전세,202208,20,"12,000",0,1988,광명로335번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,61.93,전세,202208,21,"25,000",0,2017,산성대로452번길,202211~202411,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,-,25,월세,202208,22,500,45,2004,,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,45,월세,202208,22,"2,000",50,1990,금빛로61번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,23,전세,202208,22,"2,000",0,1992,금빛로100번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,20,월세,202208,22,300,35,1987,광명로335번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,-,27.73,월세,202208,23,"2,000",65,2021,,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,37.64,전세,202208,23,"10,000",0,2001,금빛로42번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,37.98,월세,202208,23,"5,000",30,1988,금빛로98번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,33.06,월세,202208,23,"1,000",45,1989,금빛로59번길,202210~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,12m미만,27.73,월세,202208,23,"2,000",65,2021,산성대로396번길,202210~202310,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,16.8,월세,202208,23,500,40,1997,산성대로396번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,1***,8m미만,40,월세,202208,24,300,40,1991,금빛로47번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,25m미만,18.86,월세,202208,24,500,28,1983,자혜로,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,35,월세,202208,24,"1,000",40,1992,자혜로16번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,20.84,월세,202208,24,500,25,1987,금빛로61번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,6**,8m미만,40,전세,202208,25,"17,000",0,1997,금상로87번길,202212~202412,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,55.8,전세,202208,25,"13,000",0,1991,산성대로390번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,49,월세,202208,25,"1,000",45,1988,광명로323번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,30,월세,202208,25,500,30,1995,산성대로446번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,23,월세,202208,25,300,40,2001,산성대로382번길,202208~202308,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,30.12,월세,202208,25,"1,000",50,1988,금빛로48번길,202209~202309,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,33.05,전세,202208,26,"10,000",0,1989,금빛로48번길,202212~202412,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,30,월세,202208,26,300,35,1990,금빛로85번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,-,30,월세,202208,27,600,38,1995,,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,68,월세,202208,27,"5,000",50,1990,광명로367번길,202211~202411,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,59.97,월세,202208,27,"10,000",25,2002,산성대로440번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,59.97,월세,202208,27,"10,000",25,2002,산성대로440번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,30,월세,202208,27,500,40,1993,자혜로64번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,42.52,월세,202208,27,"1,000",50,1991,금빛로96번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,42.52,월세,202208,27,"1,000",50,1991,금빛로96번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,59.97,월세,202208,27,"10,000",25,2002,산성대로440번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,42,월세,202208,27,"1,000",50,1994,자혜로16번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,1**,8m미만,49.92,전세,202208,28,"15,000",0,1994,희망로400번길,202212~202412,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,25m미만,47,전세,202208,29,"12,000",0,1988,금빛로,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,12m미만,57.43,월세,202208,29,"2,000",40,1985,자혜로12번길,202211~202411,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,59.63,월세,202208,29,"6,000",60,1995,광명로347번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,43.58,월세,202208,29,"1,000",50,1986,광명로347번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3**,12m미만,31.48,월세,202208,30,"1,000",35,1989,광명로310번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,39.6,월세,202208,30,500,45,1991,산성대로462번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,39.6,월세,202208,30,"1,000",50,1991,광명로323번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,6**,8m미만,50,전세,202208,31,"15,000",0,1997,금상로87번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,32.59,월세,202208,31,"5,250",20,1986,광명로335번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,43.56,월세,202208,31,"4,000",50,1985,산성대로464번길,202209~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,52.57,월세,202208,31,"12,000",30,1989,자혜로32번길,202211~202411,신규,-,,,단독다가구
경기도 성남시중원구 금광동,7**,8m미만,59,월세,202209,1,"3,000",35,1996,금상로77번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,45,전세,202209,1,"14,000",0,1996,산성대로382번길,202212~202412,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,66,월세,202209,1,0,25,1974,금빛로94번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,50,월세,202209,2,"12,000",30,2013,황송로13번길,202301~202501,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,33,월세,202209,2,500,35,1988,금빛로59번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,60,전세,202209,2,"16,000",0,2004,광명로367번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,16.8,월세,202209,2,500,40,1997,산성대로396번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,50,월세,202209,2,"12,000",30,2013,황송로13번길,202301~202501,신규,-,,,단독다가구
경기도 성남시중원구 금광동,1***,8m미만,40,월세,202209,3,"1,000",55,1990,광명로334번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3**,8m미만,23,월세,202209,3,300,30,1988,광명로310번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,54.28,월세,202209,3,"1,500",50,1993,자혜로72번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,20,월세,202209,3,300,30,1988,광명로335번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,40,월세,202209,3,"1,000",35,1992,광명로335번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,25m이상,53.75,전세,202209,3,"19,000",0,1986,산성대로,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,42,월세,202209,3,"2,500",20,1990,자혜로16번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,45,월세,202209,3,"2,000",50,1989,금빛로69번길,202212~202412,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,40,월세,202209,3,500,45,1999,금빛로61번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,33,월세,202209,3,500,35,1986,자혜로16번길,202211~202411,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,30,월세,202209,4,"1,000",40,2017,산성대로452번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,30,월세,202209,4,"1,000",40,2017,산성대로452번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,38,전세,202209,6,"10,000",0,2001,금빛로42번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3**,12m미만,33,월세,202209,6,"1,000",40,1990,광명로310번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3**,12m미만,52.89,월세,202209,6,"2,000",60,1990,광명로310번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,12m미만,30,전세,202209,7,"9,000",0,1985,산성대로396번길,202211~202411,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,20,월세,202209,7,300,20,1986,산성대로408번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,36,월세,202209,7,500,30,1991,광명로323번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,64.41,월세,202209,8,"5,000",70,2001,금빛로48번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,60.11,전세,202209,9,"4,000",0,2002,산성대로420번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,61.89,전세,202209,10,"13,000",0,1986,산성대로442번길,202209~202409,갱신,-,"10,000",0,단독다가구
경기도 성남시중원구 금광동,3***,-,50.87,월세,202209,13,"13,500",15,1986,,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,66,월세,202209,13,"8,000",55,1987,광명로335번길,202212~202412,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,62.55,전세,202209,13,"21,000",0,2017,산성대로456번길,202212~202412,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,66.32,월세,202209,13,"3,000",70,1988,산성대로396번길,202212~202412,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,25.3,월세,202209,14,"1,000",48,2016,산성대로450번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,7**,12m미만,50,월세,202209,15,"3,000",40,1991,희망로400번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,44.93,전세,202209,15,"15,000",0,1987,자혜로14번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,64.85,전세,202209,15,"18,000",0,1991,자혜로48번길,202212~202412,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,26.4,전세,202209,15,"6,500",0,1986,금빛로59번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,25m미만,17.5,전세,202209,15,"3,000",0,1987,금빛로,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,34,전세,202209,15,"7,000",0,1992,산성대로396번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,1**,12m미만,42,전세,202209,16,"13,000",0,1990,금상로67번길,202211~202411,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,48.85,전세,202209,16,"12,500",0,1986,산성대로414번길,202211~202411,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,30,월세,202209,16,200,20,1993,광명로361번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,42,월세,202209,16,"1,000",65,2000,산성대로448번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,45,전세,202209,16,"13,650",0,1996,산성대로390번길,202209~202409,갱신,사용,"13,000",0,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,40.2,전세,202209,17,"13,000",0,1989,광명로323번길,202212~202412,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,36,전세,202209,17,"15,000",0,1997,금빛로61번길,202211~202411,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,20,월세,202209,17,500,43,1987,금빛로61번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,26,월세,202209,17,500,48,2001,자혜로16번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,60,전세,202209,17,"18,000",0,1994,광명로323번길,202211~202411,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,17,월세,202209,17,500,38,1992,금빛로96번길,202209~202402,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,39.28,전세,202209,18,"8,000",0,1990,광명로347번길,202212~202412,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,-,70.56,월세,202209,19,"13,500",35,1987,,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,1**,8m미만,53.28,월세,202209,19,"1,500",80,2002,희망로400번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,60.91,월세,202209,19,"2,000",45,1990,자혜로36번길,202212~202412,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,56.49,월세,202209,19,"5,000",50,1988,산성대로442번길,202212~202412,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,26,월세,202209,19,500,30,1987,자혜로8번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,34,월세,202209,19,"1,000",50,1991,금빛로59번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,20,전세,202209,19,"2,200",0,1989,자혜로48번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,40,월세,202209,19,500,40,1988,산성대로396번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,27.86,월세,202209,19,500,45,1985,자혜로14번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,33,전세,202209,19,"10,000",0,1988,광명로361번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,30,전세,202209,19,"6,000",0,1988,자혜로16번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,42.48,전세,202209,19,"6,000",0,1996,금빛로96번길,-,-,-,,,단독다가구
