시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
경기도 성남시수정구 신흥동,5***,8m미만,22.53,월세,202212,26,100,25,1992,수정남로132번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,38.61,전세,202212,26,"9,500",0,1972,산성대로255번길,202212~202412,갱신,-,"9,000",0,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,76.44,전세,202212,26,"12,000",0,1987,수정남로150번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,25m미만,24,월세,202212,26,"1,000",35,1994,시민로,202302~202502,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,-,44.92,전세,202212,27,"10,000",0,1990,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,-,42.16,전세,202212,27,"10,000",0,1992,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,22.95,전세,202212,27,"6,000",0,1991,수정로188번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,42.16,전세,202212,27,"10,000",0,1992,수정로170번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4*,8m미만,31,월세,202212,27,500,40,1989,수정로271번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,19,월세,202212,27,100,27,1990,시민로156번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,19,월세,202212,27,100,27,1990,시민로156번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,-,47.87,전세,202212,28,"10,000",0,1994,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,34.16,전세,202212,28,"8,670",0,1989,산성대로215번길,202302~202502,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,47.87,전세,202212,28,"10,000",0,1994,수정로188번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,20,월세,202212,28,500,40,1979,탄리로8번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,59.01,전세,202212,28,"13,000",0,1972,산성대로255번길,202212~202412,갱신,-,"13,000",0,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,40.94,월세,202212,29,200,20,1989,수정남로152번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,58.46,전세,202212,30,"12,000",0,1996,탄리로42번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,21.46,월세,202212,30,300,20,1994,수정남로164번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,38.29,월세,202212,30,"2,000",29,1991,수정로228번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,44.69,전세,202212,31,"13,000",0,1980,탄리로30번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,32.4,월세,202212,31,"2,000",20,1984,수정남로176번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,6***,8m미만,40,월세,202201,1,"1,000",50,1993,수정로73번길,202201~202401,신규,-,,,단독다가구
경기도 성남시수정구 태평동,4***,8m미만,25,전세,202201,1,"2,500",0,1990,제일로224번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,4***,8m미만,40.85,전세,202201,2,"4,000",0,1987,남문로55번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,1***,8m미만,36.06,전세,202201,2,"7,000",0,1990,공원로451번길,202201~202401,갱신,-,"5,000",5,단독다가구
경기도 성남시수정구 태평동,7***,-,36.54,월세,202201,3,"12,000",10,1989,,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,5***,-,18.11,전세,202201,3,"5,000",0,1988,,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,4***,-,36.78,전세,202201,3,"7,000",0,1990,,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,4***,8m미만,36.78,전세,202201,3,"7,000",0,1990,남문로39번길,202202~202402,신규,-,,,단독다가구
경기도 성남시수정구 태평동,4**,-,40.04,전세,202201,4,"5,000",0,1990,,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,7***,8m미만,42.7,월세,202201,4,300,29,1999,모란로145번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,5***,8m미만,35.61,월세,202201,4,"1,000",50,1991,남문로20번길,202202~202402,신규,-,,,단독다가구
경기도 성남시수정구 태평동,6**,8m미만,23.1,월세,202201,4,100,20,1991,태평로64번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,5**,8m미만,31.95,월세,202201,4,500,35,1984,태평로64번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,1***,8m미만,38.48,전세,202201,4,"13,000",0,1987,남문로117번길,202201~202401,신규,-,,,단독다가구
경기도 성남시수정구 태평동,7***,12m미만,46.2,전세,202201,4,"13,000",0,1984,시민로,202201~202401,갱신,-,"12,000",0,단독다가구
경기도 성남시수정구 태평동,1**,8m미만,41.95,전세,202201,4,"5,000",0,1991,시민로262번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,2***,8m미만,26.45,월세,202201,4,500,40,,남문로137번길,202202~202402,신규,-,,,단독다가구
경기도 성남시수정구 태평동,1***,8m미만,40.08,월세,202201,4,"1,000",42,1986,시민로256번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,5***,8m미만,38.55,전세,202201,4,"10,000",0,1984,남문로21번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,5***,8m미만,32.4,전세,202201,5,"12,500",0,1984,남문로10번길,202201~202401,신규,-,,,단독다가구
경기도 성남시수정구 태평동,4***,8m미만,37,전세,202201,5,"5,000",0,1986,탄리로131번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,4***,8m미만,38.86,월세,202201,5,"1,500",20,1990,제일로224번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,4***,8m미만,40.22,월세,202201,5,500,35,1986,남문로43번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,2***,8m미만,32.69,월세,202201,5,500,40,1979,남문로137번길,202201~202206,신규,-,,,단독다가구
경기도 성남시수정구 태평동,7***,8m미만,72.16,월세,202201,5,800,46,1989,남문로140번길,202202~202402,신규,-,,,단독다가구
경기도 성남시수정구 태평동,4***,8m미만,18.52,월세,202201,5,100,12,1987,탄리로137번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,4***,8m미만,21,월세,202201,6,"1,000",25,1989,남문로35번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,1***,8m미만,40.67,월세,202201,6,500,40,1997,태평로108번길,202202~202402,신규,-,,,단독다가구
경기도 성남시수정구 태평동,5***,-,67.8,전세,202201,7,"17,000",0,1980,,202203~202406,신규,-,,,단독다가구
경기도 성남시수정구 태평동,4***,-,43.23,전세,202201,7,"12,000",0,1988,,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,4***,-,43.23,전세,202201,7,"12,000",0,1988,,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,5***,25m미만,67.8,전세,202201,7,"17,000",0,1980,남문로,202203~202406,신규,-,,,단독다가구
경기도 성남시수정구 태평동,7***,12m미만,53,월세,202201,7,"2,000",90,2014,모란로145번길,202202~202402,신규,-,,,단독다가구
경기도 성남시수정구 태평동,2***,8m미만,20,월세,202201,7,300,30,1992,남문로111번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,4***,8m미만,30.33,전세,202201,7,"5,500",0,1989,남문로35번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,1***,8m미만,49.48,월세,202201,7,"1,000",45,1997,시민로256번길,202201~202401,신규,-,,,단독다가구
경기도 성남시수정구 태평동,2***,8m미만,43.95,월세,202201,7,"1,000",35,1990,남문로115번길,202202~202402,신규,-,,,단독다가구
경기도 성남시수정구 태평동,3**,-,38.14,전세,202201,8,"13,500",0,1997,,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,5***,-,40.75,월세,202201,8,"5,000",30,1987,,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,4**,-,39.58,전세,202201,8,"9,000",0,1996,,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,5***,8m미만,25,월세,202201,8,500,35,1991,남문로12번길,202201~202501,갱신,-,500,35,단독다가구
경기도 성남시수정구 태평동,5***,8m미만,39.57,월세,202201,8,"1,000",45,2005,남문로18번길,202202~202402,신규,-,,,단독다가구
경기도 성남시수정구 태평동,6***,8m미만,43.89,월세,202201,8,"1,000",47,1989,남문로4번길,202201~202401,갱신,사용,"1,000",45,단독다가구
경기도 성남시수정구 태평동,6***,8m미만,44.64,월세,202201,8,500,40,1975,남문로6번길,202202~202402,신규,-,,,단독다가구
경기도 성남시수정구 태평동,2***,8m미만,34.95,전세,202201,8,"9,450",0,1986,시민로241번길,202203~202403,신규,-,,,단독다가구
경기도 성남시수정구 태평동,4**,8m미만,39.58,전세,202201,8,"9,000",0,1996,시민로261번길,202201~202401,갱신,-,"8,500",0,단독다가구
경기도 성남시수정구 태평동,4**,8m미만,39.58,전세,202201,8,"9,000",0,1996,시민로261번길,202201~202401,갱신,-,"8,500",0,단독다가구
경기도 성남시수정구 태평동,4***,8m미만,37.38,전세,202201,8,"13,000",0,1988,제일로232번길,202201~202401,신규,-,,,단독다가구
경기도 성남시수정구 태평동,3***,12m미만,163,전세,202201,8,"10,000",0,1991,남문로44번길,202202~202402,갱신,사용,"10,000",0,단독다가구
경기도 성남시수정구 태평동,1***,8m미만,34.08,전세,202201,8,"5,000",0,1986,남문로117번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,7***,8m미만,38.22,월세,202201,8,"1,000",45,2015,시민로215번길,202201~202401,신규,-,,,단독다가구
경기도 성남시수정구 태평동,3***,8m미만,60,전세,202201,9,"15,000",0,1997,남문로82번길,202202~202402,신규,-,,,단독다가구
경기도 성남시수정구 태평동,1***,-,120.34,전세,202201,10,"10,000",0,1989,,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,1***,-,36.12,전세,202201,10,"8,500",0,1988,,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,5***,8m미만,39.3,월세,202201,10,400,40,1987,남문로10번길,202201~202401,신규,-,,,단독다가구
경기도 성남시수정구 태평동,5***,8m미만,38.16,전세,202201,10,"12,000",0,1986,남문로24번길,202201~202401,신규,-,,,단독다가구
경기도 성남시수정구 태평동,5***,8m미만,20,월세,202201,10,"1,000",30,1991,남문로12번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,5***,8m미만,20,월세,202201,10,"1,000",35,1979,제일로197번길,202202~202402,신규,-,,,단독다가구
경기도 성남시수정구 태평동,5***,8m미만,42.56,월세,202201,10,100,21,1992,제일로197번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,5***,8m미만,21,월세,202201,10,500,45,1991,태평로8번길,202202~202402,신규,-,,,단독다가구
경기도 성남시수정구 태평동,1***,8m미만,36.01,전세,202201,10,"9,000",0,1989,시민로241번길,202201~202401,-,-,,,단독다가구
경기도 성남시수정구 태평동,3***,25m미만,45,전세,202201,10,"7,000",0,1988,탄리로,202202~202402,신규,-,,,단독다가구
경기도 성남시수정구 태평동,4***,8m미만,37.82,전세,202201,10,"4,800",0,1985,남문로51번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,4***,8m미만,30.18,전세,202201,10,"5,000",0,1986,탄리로131번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,4***,8m미만,43.09,전세,202201,10,"4,000",0,1989,남문로39번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,9*,8m미만,36.22,전세,202201,10,"8,900",0,1988,시민로257번길,202203~202403,-,-,,,단독다가구
경기도 성남시수정구 태평동,9*,8m미만,36.22,전세,202201,10,"8,900",0,1988,시민로257번길,202202~202402,신규,-,,,단독다가구
경기도 성남시수정구 태평동,5***,8m미만,35.08,월세,202201,11,500,50,1988,남문로8번길,202201~202401,신규,-,,,단독다가구
경기도 성남시수정구 태평동,6***,8m미만,35,월세,202201,11,500,35,1992,성남대로1258번길,202202~202402,신규,-,,,단독다가구
경기도 성남시수정구 태평동,6***,8m미만,67.11,월세,202201,11,"1,000",90,1992,남문로4번길,202203~202403,신규,-,,,단독다가구
경기도 성남시수정구 태평동,7***,8m미만,65.3,월세,202201,11,"1,000",35,1994,모란로133번길,202202~202402,신규,-,,,단독다가구
경기도 성남시수정구 태평동,4**,8m미만,37.17,전세,202201,11,"10,000",0,1985,태평로82번길,202201~202401,갱신,사용,"10,000",0,단독다가구
경기도 성남시수정구 태평동,6**,25m미만,85.85,전세,202201,11,"16,000",0,1995,탄리로138번길,202201~202401,갱신,-,"10,000",0,단독다가구
경기도 성남시수정구 태평동,4***,8m미만,40,월세,202201,11,500,50,2001,남문로39번길,202201~202401,신규,-,,,단독다가구
경기도 성남시수정구 태평동,1***,8m미만,39.7,전세,202201,11,"9,000",0,1990,태평로128번길,202204~202404,갱신,사용,"9,000",0,단독다가구
경기도 성남시수정구 태평동,7***,8m미만,65.3,월세,202201,11,"1,000",35,1994,모란로133번길,202202~202402,신규,-,,,단독다가구
경기도 성남시수정구 태평동,7***,8m미만,18,월세,202201,11,"3,000",25,1982,모란로133번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,1***,-,40.95,전세,202201,12,"11,000",0,1989,,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,1***,-,28.93,월세,202201,12,"11,000",7,1997,,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,4***,-,32.87,전세,202201,12,"11,000",0,1996,,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,5***,8m미만,82.56,월세,202201,12,500,55,1988,남문로17번길,202201~202401,신규,-,,,단독다가구
경기도 성남시수정구 태평동,9**,8m미만,41.22,전세,202201,12,"10,500",0,1984,태평로74번길,202201~202401,갱신,사용,"10,000",0,단독다가구
경기도 성남시수정구 태평동,9**,8m미만,41.22,전세,202201,12,"10,500",0,1984,태평로74번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,3***,8m미만,42.83,전세,202201,12,"9,000",0,1989,남문로77번길,202201~202401,신규,-,,,단독다가구
경기도 성남시수정구 태평동,7**,8m미만,40.65,전세,202201,12,"11,000",0,2007,태평로58번길,202202~202402,신규,-,,,단독다가구
경기도 성남시수정구 태평동,3***,8m미만,34.68,월세,202201,12,300,25,1988,남문로55번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,4***,8m미만,32.87,전세,202201,12,"11,000",0,1996,남문로43번길,202202~202402,신규,-,,,단독다가구
경기도 성남시수정구 태평동,7***,8m미만,16.5,월세,202201,12,500,30,1991,시민로205번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,7***,8m미만,16.5,월세,202201,12,500,30,1991,시민로205번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,5***,8m미만,43.92,전세,202201,13,"10,000",0,1991,남문로17번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,5***,8m미만,43.92,전세,202201,13,"10,000",0,1991,남문로17번길,202203~202403,신규,-,,,단독다가구
경기도 성남시수정구 태평동,5***,8m미만,33.56,월세,202201,13,400,42,1988,남문로15번길,-,신규,-,,,단독다가구
경기도 성남시수정구 태평동,3***,12m미만,49.5,전세,202201,13,"14,500",0,2001,남문로60번길,202201~202403,갱신,-,"12,500",0,단독다가구
경기도 성남시수정구 태평동,1***,8m미만,33,전세,202201,13,"10,000",0,1990,공원로461번길,202202~202402,신규,-,,,단독다가구
경기도 성남시수정구 태평동,1***,8m미만,25,월세,202201,13,"1,000",29,1990,태평로100번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,2***,8m미만,37.9,전세,202201,13,"8,700",0,1990,남문로85번길,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,4***,-,40.14,전세,202201,14,"12,000",0,1990,,-,-,-,,,단독다가구
경기도 성남시수정구 태평동,2***,-,34.56,월세,202201,14,"10,000",15,1991,,-,-,-,,,단독다가구
