road_condition,contract_area_m2,deposit,contract_period,building_age,Galhyeon,Godeung,Geumgwang,Geumto,Dandae,Dochon,Bokjeong,Sasong,Sanseong,Sangdaewon,Sangjeok,Seongnam,Sujin,Siheung,Sinchon,Sinhung,Simgok,Yangji,Yeosu,Oya,Eunhaeng,Jungang,Changok,Taepyeong,Hadaewon,monthly_rent_bill
2.0,0.17851829812555786,1.9978647754005159,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30
1.0,0.14451481276830874,1.9978647754005159,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5
1.0,0.1487652484379649,1.8048929813469663,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
1.0,0.1487652484379649,0.8548997662546849,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,63
1.0,0.05100522803587368,-0.9419981829800028,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35
1.0,0.2550261401793684,-0.34339182654435163,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75
0.0,0.09776002040209121,-0.34339182654435163,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65
1.0,0.1062608917414035,0.8548997662546849,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36
1.0,0.09776002040209121,-0.34339182654435163,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50
1.0,0.23802439750074383,2.3290781503266245,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25
1.0,0.1700174267862456,0.2556459848308425,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80
1.0,0.15301568410762106,1.4542615934300904,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30
1.0,0.05568070727249544,-0.34339182654435163,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45
0.0,0.055255663705529826,1.4542615934300904,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10
1.0,0.1700174267862456,0.2556459848308425,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70
1.0,0.1912696051345263,1.2054951299185823,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60
1.0,0.21252178348280704,1.0478427405455988,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70
1.0,0.08500871339312281,0.6061693224943431,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45
0.0,0.4136523993709355,1.6472261817325184,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,120
3.0,0.3400348535724912,-0.9419981829800028,0.16666666666666666,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,160
1.0,0.3285586772644196,2.2466528558051797,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,40
1.0,0.4664428103880648,0.2556459848308425,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,120
0.0,0.44472308411612194,1.6472261817325184,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,130
0.0,0.11765205933608196,-0.9419981829800028,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,35
0.0,0.0425043566965614,-0.9419981829800028,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10
0.0,0.16304671228800954,-0.9419981829800028,0.16666666666666666,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,55
0.0,0.19849534577294176,-0.9419981829800028,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,48
0.0,0.12504781740128362,-0.34339182654435163,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,40
0.0,0.11348663237981894,-0.34339182654435163,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,60
0.0,0.19262974454881626,0.2556459848308425,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,48
0.0,0.07816551196497641,-0.9419981829800028,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30
0.0,0.13388872359416842,-0.9419981829800028,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,38
0.0,0.08500871339312281,-0.9419981829800028,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40
0.0,0.11892719003697878,-0.9419981829800028,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50
1.0,0.1275130700896842,-0.9419981829800028,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,65
0.0,0.18132358566753093,-0.34339182654435163,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,60
0.0,0.15450333659200072,0.8548997662546849,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30
0.0,0.15450333659200072,0.8548997662546849,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30
1.0,0.15849874612147746,-0.34339182654435163,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,85
0.0,0.1289157138606707,-0.34339182654435163,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30
0.0,0.06460662217877332,-0.9419981829800028,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,42
1.0,0.07225740638415439,-0.34339182654435163,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,45
0.0,0.22340289879712671,0.6061693224943431,0.3333333333333333,-1.0241502089914576,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40
1.0,0.1700174267862456,1.8607047638629806,0.3333333333333333,-1.0241502089914576,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10
0.0,0.2305011263654525,-0.9419981829800028,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30
0.0,0.12606792196200112,-0.34339182654435163,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,50
1.0,0.09776002040209121,0.2556459848308425,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55
1.0,0.16576699111658943,1.0478427405455988,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45
0.0,0.1062608917414035,-1.0329276797346332,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45
1.0,0.16789220895141754,0.2556459848308425,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60
1.0,0.18191864666128277,0.6061693224943431,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80
1.0,0.18191864666128277,0.6061693224943431,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80
2.0,0.08500871339312281,-0.34339182654435163,0.16666666666666666,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40
2.0,0.055255663705529826,-0.9419981829800028,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30
0.0,0.21252178348280704,1.6472261817325184,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70
2.0,0.20742126067921962,0.6061693224943431,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110
1.0,0.22952352616143157,0.8548997662546849,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90
1.0,0.16151655544693333,1.0478427405455988,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65
1.0,0.23802439750074383,0.6061693224943431,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85
1.0,0.05950609937518596,-0.9419981829800028,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35
1.0,0.16151655544693333,1.9382002518522374,0.16666666666666666,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30
1.0,0.26607727292047434,0.2978216874543014,0.16666666666666666,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100
1.0,0.06800697071449824,-0.34339182654435163,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35
2.0,0.3825392102690526,2.1061056211361913,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34
1.0,0.1912696051345263,1.0478427405455988,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60
1.0,0.06800697071449824,-0.9419981829800028,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40
1.0,0.0425043566965614,-0.9419981829800028,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40
1.0,0.06800697071449824,-0.9419981829800028,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40
1.0,0.09776002040209121,-0.34339182654435163,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60
1.0,0.1700174267862456,1.6472261817325184,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
2.0,0.1487652484379649,1.0478427405455988,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80
2.0,0.19552004080418245,1.9978647754005159,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30
1.0,0.21252178348280704,2.155536379015834,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30
1.0,0.0425043566965614,-0.9419981829800028,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40
1.0,0.09776002040209121,-0.34339182654435163,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55
1.0,0.14451481276830874,1.6472261817325184,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10
1.0,0.055255663705529826,-0.34339182654435163,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50
1.0,0.055255663705529826,-0.34339182654435163,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50
1.0,0.2290559782377694,2.2022940094625696,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30
1.0,0.08500871339312281,-0.34339182654435163,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60
1.0,0.17851829812555786,0.6061693224943431,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75
0.0,0.1912696051345263,1.9978647754005159,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35
1.0,0.06375653504484209,-0.9419981829800028,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40
1.0,0.08500871339312281,0.2556459848308425,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40
1.0,0.1700174267862456,1.0478427405455988,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50
1.0,0.05100522803587368,-0.9419981829800028,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30
1.0,0.18191864666128277,0.2556459848308425,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,74
1.0,0.1700174267862456,0.8548997662546849,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85
1.0,0.23802439750074383,0.6061693224943431,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75
1.0,0.2465252688400561,0.8548997662546849,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,63
2.0,0.1912696051345263,1.8741125553977391,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35
1.0,0.19552004080418245,2.0536774586734174,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10
1.0,0.19552004080418245,2.0536774586734174,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10
1.0,0.06800697071449824,-0.9419981829800028,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40
1.0,0.1700174267862456,1.0478427405455988,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60
1.0,0.09776002040209121,-0.34339182654435163,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55
1.0,0.1700174267862456,0.2556459848308425,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80
1.0,0.1700174267862456,0.2556459848308425,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80
2.0,0.08075827772346665,0.2556459848308425,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50
1.0,0.16151655544693333,0.6061693224943431,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80
1.0,0.038253921026905266,-0.34339182654435163,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50
1.0,0.12326263442002806,0.6061693224943431,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55
1.0,0.055255663705529826,-0.34339182654435163,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45
1.0,0.03400348535724912,-0.34339182654435163,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48
1.0,0.1912696051345263,2.1061056211361913,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40
0.0,0.06375653504484209,1.4542615934300904,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30
1.0,0.43439452543885754,2.5679870219586065,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,40
0.0,0.1487652484379649,-0.9419981829800028,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,45
0.0,0.5290517278020997,1.3387921069531588,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,150
0.0,0.36893781612615295,2.5973058618761007,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
0.0,0.36893781612615295,2.5973058618761007,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
0.0,0.36893781612615295,0.6061693224943431,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,128
0.0,0.09997024695031241,-1.3826368142463297,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,35
1.0,0.07650784205381052,1.3387921069531588,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35
2.0,0.021252178348280706,-0.9419981829800028,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42
1.0,0.06970714498236069,0.2556459848308425,0.16666666666666666,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40
1.0,0.055255663705529826,1.0478427405455988,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10
1.0,0.07225740638415439,0.2556459848308425,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47
2.0,0.3825392102690526,1.8741125553977391,0.3333333333333333,-1.0241502089914576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,74
0.0,0.1700174267862456,0.6061693224943431,0.3333333333333333,-1.126539698224788,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,65
0.0,0.1062608917414035,-0.34339182654435163,0.3333333333333333,-1.126539698224788,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,45
3.0,0.137416585199983,1.5561145089173576,0.3333333333333333,-1.126539698224788,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,20
3.0,0.137416585199983,-0.34339182654435163,0.3333333333333333,-1.126539698224788,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,35
0.0,0.08500871339312281,-0.9419981829800028,0.3333333333333333,-1.126539698224788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35
0.0,0.11824712032983382,-0.34339182654435163,0.3333333333333333,-1.126539698224788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55
1.0,0.23377396183108773,1.3387921069531588,0.3333333333333333,-1.126539698224788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60
1.0,0.09776002040209121,-0.9419981829800028,0.3333333333333333,-1.126539698224788,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50
1.0,0.0907468015471586,-0.34339182654435163,0.3333333333333333,-1.126539698224788,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50
1.0,0.0425043566965614,-0.9419981829800028,0.3333333333333333,-1.126539698224788,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35
1.0,0.24176478089004122,0.6061693224943431,0.3333333333333333,-1.126539698224788,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75
0.0,0.19552004080418245,0.6061693224943431,0.3333333333333333,-1.126539698224788,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30
3.0,0.137416585199983,1.5561145089173576,0.3333333333333333,-1.126539698224788,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,22
3.0,0.137416585199983,1.5561145089173576,0.3333333333333333,-1.126539698224788,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,22
0.0,0.23377396183108773,2.0536774586734174,0.3333333333333333,-1.126539698224788,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,20
3.0,0.137416585199983,1.5561145089173576,0.3333333333333333,-1.126539698224788,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,28
1.0,0.0425043566965614,-0.9419981829800028,0.3333333333333333,-1.126539698224788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40
0.0,0.1487652484379649,-0.34339182654435163,0.3333333333333333,-1.126539698224788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55
0.0,0.06375653504484209,-0.9419981829800028,0.3333333333333333,-1.126539698224788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40
1.0,0.0425043566965614,-0.9419981829800028,0.3333333333333333,-1.126539698224788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40
0.0,0.1275130700896842,-0.34339182654435163,0.3333333333333333,-1.126539698224788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60
0.0,0.09776002040209121,-0.9419981829800028,0.3333333333333333,-1.126539698224788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40
0.0,0.06375653504484209,-0.9419981829800028,0.3333333333333333,-1.126539698224788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40
0.0,0.08585880052705401,-1.3826368142463297,0.3333333333333333,-1.126539698224788,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30
1.0,0.1275130700896842,0.6061693224943431,0.3333333333333333,-1.126539698224788,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30
0.0,0.15667105878352533,-0.9419981829800028,0.3333333333333333,-1.126539698224788,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30
0.0,0.1400943596718664,-0.34339182654435163,0.3333333333333333,-1.126539698224788,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50
0.0,0.11505929357759172,-0.34339182654435163,0.3333333333333333,-1.126539698224788,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45
0.0,0.08500871339312281,-1.1345529347870609,0.16666666666666666,-1.126539698224788,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,35
